c4165,s8,"Swimming pool was closed, what a drag",[pool][-],,,,,,,,
c14204,s4,The only disavantage is that Hotel guest does not get first priority on taking shuttle bus,[shuttle bus][-],,,,,,,,
c50074,s2,Were super disappointed from the minute we stepped in till we check out,[check out][-],,,,,,,,
c50293,s5,We were only given 3 towels consistently even when the room had been registered for 4 people & there are 4 toothbrushes on the sink,[towels][-],[toothbrushes][0],,,,,,,
c5465,s10,The outdoor pool looks nice and big,[pool][+],,,,,,,,
c50162,s3,Overall a very sad and pathetic experience,[experience][-],,,,,,,,
c14684,s5,Good wine and meals,[wine][+],[meals][+],,,,,,,
c1748,s1,I stayed at the Conrad Cotai Central for 2 nights and had a wonderful time.,,,,,,,,,
c3516,s6,But irritating smell in the living room,[smell][-],[living room][-],,,,,,,
c50094,s5,"the room itself was large, but nothing that special and certainly not super luxe, the fittings etc look cheap and not high quality",[room][0],[fittings][-],,,,,,,
c19138,s8,"No iPod doc, in room tv menu is outdated and very slow, English TV channels limited, and PAID wifi is not stable",[iPod][0],[tv menu][-],[English TV channels][-],[wifi][-],,,,,
c80030,s1,"The facilities and room service are excellent The pool in the room is terrific for kids And, Mr Jerico from housekeeping is extremely caring and helpful",[facilities][+],[room service][+],[pool in the room][+],[housekeeping][+],,,,,
c14032,s6, The private bar has excellent views and wonderful service from Diego,[bar][0],[views][+],[service][+],,,,,,
c60157,s8,One thing I would highly recommand is the infinity pool,[infinity pool][+],,,,,,,,
c14,s5,Additionally breakfast is served everything morning and is very good,[breakfast][+],,,,,,,,
c50088,s5,suddenly we were woken up by a group of customers yelling and running in the corridor for at least 10 minutes - to what seemed like a new group with multiple rooms just arrived past mid-night and was talking to each other shouting across rooms as if they owned the whole level!!  ,[corridor][-],,,,,,,,
c60153,s7,The rooms are immaculate_,[rooms][+],,,,,,,,
c43,s4,And the view was really nice which is facing to founrain,[view][+],,,,,,,,
c80033,s3,"In particular, the housekeeping service was the best",[housekeeping service][+],,,,,,,,
c50130,s1,"I stay here for 2 nights, book a deluxe room and was upgraded to executive room with club lounge access on confirmation",[deluxe room][0],[executive room][0],[club lounge access][0],,,,,,
c5587,s3,The hotel has free shuttle from/to ferry station which was excellent and much easier than Taxi,[shuttle][+],,,,,,,,
c11,s2,"The hotel provided a lovely little cake for his birthday, sent up at a time prearranged with reception, which was a lovely touch",[cake][+],,,,,,,,
c50311,s10,Swimming pools were crowded and I dont really recommend this hotel if you are looking for water fun,[Swimming pools][-],,,,,,,,
c60005,s2,Every service I encountered was done professionally,[service][+],,,,,,,,
c91,s4,"The lobby has a magnificent fountain straight out of Place de la Concorde, which leads you to the check in area, a grand red Napoleonic like gallery on the right hand side",[fountain][+],[lobby][0],[check in][0],,,,,,
c80004,s1,I stayed here for my birthday in Jun 2019 and the staff was nice and friendly and the beds were nice and comfy and clean and the bathroom had great water pressure,[staff][+],[beds][+],[bathroom][+],,,,,,
c7212,s2,"The check in is fast, the lady upgrade me to suite and she was sweet and considerate, it got nothing to do with the elite status yet",[check in][0],[lady][+],[upgrade][0],[suite][0],,,,,
c50024,s5,I paid the price and used the pool but what a disappointment ,[price][0],[pool][-],,,,,,,
c60108,s2,The Altira hotel is a casino hotel but you wouldn't know it! We had an enormous room with a spectacular view and the service was impeccable,[room][+],[view][+],[service][+],,,,,,
c7814,s7,"The mark of a good hotel is comfortable beds, great linens, nice water pressure, and quiet",[beds][+],[linens][+],[water pressure][+],,,,,,
c50213,s7,"However, there're numbers of sharp edges inside the room which parents might need to keep an eye on little ones while they're playing and wondering around",[room][-],,,,,,,,
c60038,s2,staff are super and very attentive to your needs,[staff][+],,,,,,,,
c11906,s5,Actually the snacks on offer are very substantial,[snacks][+],,,,,,,,
c28,s4,"Everything else, kinda, lies on the other half of the city.",[location][-][u],,,,,,,,
c8867,s3,"The concierge tips on where to go and how to get there, and recommendations on where to dine met our needs exactly",[concierge][0],,,,,,,,
c60147,s8,The gym and indoor pool are also very impressive _ it feels great to float on infinity pool high above the Macau skyline,[gym][+],[indoor pool][+],[infinity pool][+],,,,,,
c50298,s7,The bell service didn't even bother to address me when we took our bags from  baggage service,[bell service][0],,,,,,,,
c4879,s4,The pool are heated and the mall area plus restaurants are convenient,[pool][+],[mall][+],[restaurants][+],,,,,,
c50185,s1,"About one to two weeks prior to our trip we requested to have 3 rooms that should be close to each other, but when we arrived we could only be arranged  with rooms about half a minute distance from each other",[rooms][-],,,,,,,,
c81,s5,"Great hotel, excellent staff and service.",[hotel][+],[staff][+],[service][+],,,,,,
,,"The spa, gym and pools are top notch with great facilities",[spa][+],[gym][+],[pools][+],[facilities][+],,,,,
c80047,s2,And the cabanas are big and comfortable,[cabanas][+],,,,,,,,
c3515,s2,Easy access to downtown by the shuttle service offered by the City of Dreams,[shuttle service][+],,,,,,,,
c95,s4,"We also enjoyed the spa, and had fun by the pool as well",[spa][+],[pool][+],,,,,,,
c15,s1,"OMG, what a great resort, the rooms are fabulous, the service is excellent and the food is good all over the resort, from the Food Court to the Breakfast included and do not miss the Seafood Buffet at Bambu, it is to die for - fresh, fresh sashimi and sushi, a variety of cooked fish and meat dishes, salad bar, great desserts",[rooms][+],[service][+],[food][+],[seafood buffet][+],[sashimi][+],[sushi][+],[cooked fish][+],[meat dish][+],desserts[+]
c60152,s2,The red carpet treatment started at the airport where a hotel employee greeted us on the ramp of the airplane,[employee][+],,,,,,,,
c13542,s3,Staff were all efficient & helpful,[Staff][+],,,,,,,,
c7475,s2,"The hotel is well maintained, check in was a breeze and the rooms were huge",[check in][+],[rooms][+],,,,,,,
c1710,s4,"Member benefits include complimentary afternoon tea sets, evening cocktails and breakfasts",[afternoon tea sets][0],[cocktails][0],[breakfast][0],,,,,,
c5745,s4,During meal time serve by Miss Jade LY and Ada Chan,[staff][0][p],,,,,,,,
c18346,s1,"Mcsorleys pub very disappointing, the breakfast was awful",[breakfast][-],,,,,,,,
c50277,s7,The attitude of the staff was also UNFRIENDLY,[attitude of the staff][-],,,,,,,,
c13533,s1,We had a wonderful stay here at sofitel in Macao,[stay][+],,,,,,,,
c2901,s4,The meals and afternoon tea weren__ top-notched but were satisfactory,[meals][+],[afternoon tea][+],,,,,,,
c60109,s3,The service was great -  attentive & genuinely courteous staff from the Front Desk to the Bellhops to the Room Service staff,[service][+],[staff from the Front Desk][+],[Room Service staff][+],,,,,,
c15834,s5,The view also very nice,[view][+],,,,,,,,
c14741,s8,"From our room, we can see the river (the water is kind of dirty though)",[room][0],[river][0],,,,,,,
c28,s3,"The only down-side, so to speak, is that the hotel lies on the other side of the city",[location][-][u],,,,,,,,
c80053,s2,"Once you have arrived the lobby it gives you this feeling that you're in this sanctuary, the ambiance itself and the lobby scent, IT'S JUST AMAZING",[lobby][+],[ambience][+],[lobby scent][+],,,,,,
c50298,s6,Checkout experience wasn't perfect either,[Checkout][-],,,,,,,,
c50092,s1,"I arrived on a Wednesday around 5pm and, even with SPG Gold, it cost me 30 minutes to check in",[check in][-],,,,,,,,
c60117,s5,We got a limousine pick up and drop off and it was all worth it Nice new cars (BMW) with wet towels and water provided,[limousine][+],,,,,,,,
c3382,s10,The food was not as good as before,[food][-],,,,,,,,
c44,s3,The staff are super helpful,[staff][+],,,,,,,,
c21080,s1,The reception area was a mad house of guests checking in and out,[reception][-],[checking in][0],,,,,,,
c3494,s3,"Anyways, here it goes:  Likes: - Excellent service (from the doormen greeting you with a smile as you come out of the taxi to the general security staff to the check-in team)",[service][+],[doormen][+],[check-in][+],,,,,,
c16820,s3,But this place more cool and more brand for shopping,[shopping][+],,,,,,,,
c4749,s3,Service of the lady at the front desk is good,[service][+],,,,,,,,
c26,s2,"The hotel began exceeding my expectations immediately after booking, when I received a personalized email from a member of guest services inviting me to check in at the VIP lounge when I arrive",[experience][+][u],,,,,,,,
c50227,s3,Spent a few nights at this hotel over Christmas and the checkin lines were like no other I have seen,[checkin][-],,,,,,,,
c208,s9,They actively helped us transfer the luggage from lobby to room and from lobby to taxi stand,[staff][+][p],[lobby][+],,,,,,,
c60104,s1,"First Impression: All the staff dress smartly, fully alert, attention to details with great customer service",[staff][+],[service][+],,,,,,,
c2676,s6,They really go the extra mile and make you feel at home,[staff][+][p],,,,,,,,
c19643,s4,The staff were all friendly and their rooms are all amazing,[staff][+],,,,,,,,
c5136,s7,All in all our experience with the hotel was positive,[experience][+],,,,,,,,
c80052,s11,Room is cleaned each day to perfection - including the pool,[Room][+],[pool][+],,,,,,,
c60144,s6,The spa was superb - the private room is well worth the extra 500 MOP,[spa][+],,,,,,,,
c60150,s4,"On arrival at the hotel we were checked in by friendly and helpful staff that quickly registered us and showed us to our room, which was a pleasant suite of quite reasonable size with stylish and well fitted bathrooms",[staff][+],[room][0],[suite][+],[bathrooms][+],,,,,
c20109,s10,"Our luggages were swiftly taken', '_'",[luggages][+],,,,,,,,
c11790,s3,The food was great but the star of the show is the hairy crabs,[food][+],[hairy crabs][+],,,,,,,
c50150,s9,No plates at stations,[plates][-],,,,,,,,
c17,s3,"When we got to the hotel however we got stuck in a check in queue that must have taken the best part of an hour, I think we made the mistake of arriving just after the standard check-in time and that place gets very busy, the staff try to be nice offering water and sweets whilst you wait, but I'd rather they got behind the counter and reduced the check-in queue, but that's logic for you",[check in][0],[staff][+],,,,,,,
c60074,s2,"The staff were friendly, professional and immaculately presented",[staff][+],,,,,,,,
c5293,s3,"very friendly staffs, nice rooms ana amenities and highly recommend FO satff Erika to look fir her smwhen guys wanna stay in Sheraton Macao",[staffs][+],[rooms][+],[amenities][+],,,,,,
c19124,s2,However to get to our room we were directed to go through the smoking area of the casino,[room][0],[smoking area][0],,,,,,,
c60,s4,The Room was a bit out dated and need a bit of touch up but room  was big ver big,[room design][-],,,,,,,,
c60033,s1,"The atmosphere of the hotel is very worth it, i like to stay in Altira, beautiful hotel,clean and up to date,a will repeat again, will recomend to those who want to come to Macau",[atmosphere][+],,,,,,,,
c9867,s3, A spectacular view from the 28th floor and room was magnificent,[views][+],,,,,,,,
c60074,s8,"Water, soft drinks and beer from the lovely minibar ",[minibar][+],,,,,,,,
c5284,s5,"to bad I cannot try the swimming pool since the weather is not good at that time,i think for my next visit to Macau I might stay in this hotel again",[pool][+],,,,,,,,
c50249,s9,"Went 2 days for the evening cocktail, limited food varieties",[food varieties][-],,,,,,,,
c50078,s5,"The gym removed things like combs, and the shower has been broken for at least two years now (water goes cold then boiling then cold then boiling again",[gym][-],[shower][-],,,,,,,
c50034,s7,"And the design of the pool is quite strange, there are 13+ tiny pools that I could cardly swim",[design of the pool][-],,,,,,,,
c13105,s2,"It has good eateries, casino and walking distance to Senado Square",[eateries][+],[casino][+],,,,,,,
c86,s6,Room service took a long time though.,[service response][-][u],,,,,,,,
c67,s4,Restaurants are available although not Las Vegas style in terms of the varied selection,[restaurants][+],,,,,,,,
c5465,s4,I booked a pick up Limo With the hotel,[Limo][+],,,,,,,,
c95,s3,"The hotel is small but nice, and we loved the room with the perfect bed (imagine sleeping in clouds that offer back support)",[room][+],[bed][+],,,,,,,
c1751,s6,This is a very good luxury hotel with perfect service,[service][+],,,,,,,,
c2090,s3,We checked-in at the Club Floor and were met by a snobbish Duty Manager - Nicole Chen,[check in][0],[staff][-][p],,,,,,,
c1748,s4,"we arrived pretty late at night bc of travel delays, but they still said there was no way we could check out later than noon on our last day)",[staff][-][u][p],,,,,,,,
c3382,s11,The restaurant is playing some canton pop music which did not match the atmosphere at all,[atmosphere][-],,,,,,,,
c4630,s2,Great experience I would come here again,[experience][+],,,,,,,,
c60137,s6,We also ate at the Aurora Restaurant and the meal was phenomenal,[Restaurant][+],,,,,,,,
c60128,s7,"Upon arrival at the hotel, we go straight to 38 floor for check-in and once we reached there, we greeted by the staffs with a genuine smile",[staffs][+],,,,,,,,
c50232,s5,In the meantime you may line up at another processing station for baggage storage,[baggage storage][0],,,,,,,,
c60121,s6,Room service is pretty good- they even give you an etd for the room service and are on time Breakfast in bed is the best thing especially with the view_,[Room service][+],[room service][+],[Breakfast in bed][+],,,,,,
c50063,s5,It doesn't ring a bell if their check-in counters are queued up with waiting time more than half an hour,[check-in counters][-],,,,,,,,
c19760,s4,"The room service never cleaned our rooms, only the beds were made and dustbins emptied",[room service][-],[beds][0],,,,,,,
c20109,s9,"But to our surprise, their service is good and impeccable",[service][+],,,,,,,,
c16150,s7,"We visited the Casino, did some casual shopping, had Gandola ride and dinner at an Indian restaurant",[shopping][0],[restaurant][+],,,,,,,
c10315,s5,The service and performance of the staffs show professional and high standard,[service][+],[staffs][+],,,,,,,
c50234,s7,"Room is old and lack character, very basic",[Room][-],,,,,,,,
c7670,s1,"I've been to macau many times, and stay at Sheraton Cotai Central for 3 times already, their bed size are bigger than other hotel nearby, such as Galaxy",[bed][+],,,,,,,,
c50201,s2,Never had this experience before where the front desk was so full of people waiting and sitting on the floor in a 5-star hotel,[front desk][-],,,,,,,,
c11507,s2,We were upgraded to the family room which was great because our kids loved the room,[family room][0],,,,,,,,
c80038,s1,"Great location, really pleasant and clean rooms with modern decor, and the thing that makes Banyan Tree hotel macau such a good place to stay are the staff",[location][+],[rooms][+],[decor][+],[staff][+],,,,,
c14741,s13,I really like the Colgate toothpaste that they put in the washroom along with toothbrushes,[toothpaste][+],,,,,,,,
c50040,s3,"We went outside until 3 pm and come back , and still, the room is not ciean yet!!!",[room][-],,,,,,,,
c31,s1,Bed was great - the chocolate special was to die for!,[bed][+],[chocolate special][+][u],,,,,,,
c60031,s1,The service and the location was ideal for our couple of days trip in Macao,[service][+],[location][+],,,,,,,
c31,s2,"jet lagged eating chocolate treats at 4am -  watching the night lights and dawn rise while lying in the bath - through the glass wall of the beautiful bathroom, through to the river views and border with China from our huge glass windows",[bathroom][+],,,,,,,,
c5726,s5,Check it was smooth except for the long que (being a peak check-in period) but it was bearable,[Check in][+],,,,,,,,
c7411,s2,The rooms are superb with excellent view of the  Cotai strip...highly recommended,[rooms][+],[view][+],,,,,,,
c13533,s3,Food was superb,[Food][+],,,,,,,,
c60091,s5,the water is really soft and light (great to swim through); there's spa music underwater; it's indoor and has an amazing view of the city (you can see the Grand Lisboa and MGM from the pool); and they give you mixed nuts and dried fruit as you relax poolside,[water][+],[view][+],,,,,,,
c12743,s6,"Paige, one of the workers in the lounge, really knew what she was doing and how to make guests feel comfortable and welcome.",[lounge][0],[staff][+][p],,,,,,,
c80044,s3,The service was top notch,[service][+],,,,,,,,
c80035,s2,"Nestled within the Galaxy Resort, the most exciting complex in Macau with a wave pool, a lazy river pool, extensive shopping options, a wide array of food choices, and a stones throw away from charming Taipa Village",[wave pool][+],[pool][+],[shopping options][+],[food choices][+],,,,,
c50153,s8,Old room furniture nothing like advertised,[furniture][-],,,,,,,,
c507,s3,He pointed out all the amenities for the Conrad and made sure everything was in order after we settled into our room,[amenities][+],,,,,,,,
c4,s2,"Huge living room, huge dining room and entertainment room.",[living room][+],[dining room][+],[entertainment room][+],,,,,,
c9342,s3,"The rooms and the view of the several pools was amazing, the Club experience which included free wifi throughout the hotel and free cocktails & breakfast was very handy",[rooms][+],[view][+],[pools][+],[experience][+],[wifi][+],[free cocktails][+],[breakfast][+],,
c50097,s4,I had to change the room but even changed room condition was not so different,[room][0],[room condition][-],,,,,,,
c6383,s5,The bathroom area is big with strong water pressure which I like the most,[bathroom][+],,,,,,,,
c50214,s5,"I told her it is a maintenance, the brick was broke on the floor and dust is full of the corridor",[floor][-],[corridor][-],,,,,,,
c60067,s2,We ordered room service which was excellent service and food,[room service][+],[service][+],[food][+],,,,,,
c60046,s5,I thought night view is fantastic,[view][+],,,,,,,,
c14452,s9,If possible and affordable I recommend you stay in room with lounge access,[room][+],[lounge access][+],,,,,,,
c12743,s7,"I\'m not sure if she\'s a manager but she\'s great and maybe', '_'",[staff][+][p],,,,,,,,
c19026,s9,Shopping is fun there too,[Shopping][+],,,,,,,,
c60151,s3,You arrive or should I say swept up and cocooned in service from the minute  the car arrives to the time you depart,[service][+],,,,,,,,
c12,s5,Buffet breakfasts were amazing,[buffet breakfast][+],,,,,,,,
c1180,s2,"The rooms, each a spacious oasis of tranquility away from the excitement of the casinos",[rooms][-],,,,,,,,
c50128,s2,"There is no bell boy to help us carry the luggage at the mall entrance, so we ended up carrying our own luggage and my 2 year old daughter and walk all the way from the mall to the hotel",[bell boy][-],[mall entrance][-],,,,,,,
c50048,s6,But really sunk it for me though was the service level in the bars and restaurants,[service][-],[bars][-],[restaurants][-],,,,,,
c60055,s3,The hotel is just unbelievable When you arrive you feel that starting from the first step through the hotel door to the lobby for check inn to the stunning room,[door][+],[lobby][+],[check in][+],[room][+],,,,,
c7378,s1,"The room quality is good, with sufficient space, good bathroom and excellent bed",[room][+],[bathroom][+],[bed][+],,,,,,
c60063,s3,The indoor pool is great when other hotels have closed outdoor pools for winter and it has fantastic views over to mainland Macau,[indoor pool][+],[outdoor pools][+],[views][+],,,,,,
c18314,s6,Plent of restaurants and cafes for the grub,[restaurants][+],[cafes][+],,,,,,,
c6,s8,Maybe I got a bad room,[room][-],,,,,,,,
c96,s5,See crowd at check in counter,[check in][-],,,,,,,,
c80009,s5,The foods served were sumptious and appetizing,[foods][+],,,,,,,,
c4066,s3,we really liked macau because you can walk around and visit all the casinos and what they have to offer in terms of food and shopping,[food][+],[shopping][+],,,,,,,
c87,s4,"He is very kind and smart staff with fluent in english ~ after a few mins conversation with him i came to know that he really have very good knowledge of hospitality, as i am also of same stream.",[staff][+][u][p],,,,,,,,
c50173,s4,"The club lounge staff did not ask us of coffee tea, we need to ask fir it",[club lounge staff][-],[coffee][-],[tea][-],,,,,,
c50303,s3,Room service take forever and the rooms had rapidly deteriorated since opening a few years ago,[Room service][-],[rooms][-],,,,,,,
c18472,s4,Same big rooms with marble everywhere that can fit a large family if they camp out there,[rooms][+],,,,,,,,
c60027,s1,Room design and Resort (inner swimming pool and jacuzzi) quite good Staff service quolity especially Concierge and Room service is excellent,[Room design][+],[Resort][+],[swimming pool][+],[jacuzzi][+],[Staff service][+],[Concierge][+],[Room service][+],,
c60000,s6,"Front desk service was efficient upon check in and check out, and there's a little kids corner to entertain young kids while waiting, which is very useful Housekeepers at evening were quite helpful too, being very friendly and thoughtful",[Front desk service][+],[check in][+],[check out][+],[Housekeepers][+],,,,,
c60000,s3,"Though it happened that some of the order taker were not so familiar with the wine by the glass list, and some items were out of stock, but the room service staff were very helpful to make it up, making sure the entire dinning experience was perfect",[room service staff][+],[dinning experience][+],,,,,,,
c80001,s4,We really had fun and the staff was so accommodating especially Omar who assisted us as if we are VIP,[staff][+],,,,,,,,
c50162,s1,"Rooms not delivered on time, banquet service was rude, unruly and uncooperative",[Rooms][-],[banquet service][-],,,,,,,
c50328,s7,Poor hardware - Poor noise insulation in Room 3601,[hardware][-],[noise insulation][-],,,,,,,
c50278,s7,But the staff is just utterly incapable of handling the kind of volume a place like this generates,[staff][-],,,,,,,,
c6383,s11,The casino is big and the crowd are not that much here,[casino][+],,,,,,,,
c50018,s5,So we request to have the breakfast at the cafe in the next morning but not at the ballroom,[breakfast][-],[cafe][-],,,,,,,
c50208,s1,Pretty much like Venetian and cheaper  Downstairs mall is the same  They are all interconnected through pedestrian basement or overbrige They jointly have super connected malls and their own casino So I would prefer Sheraton over Venetian cuz it's cheap and the same,,,,,,,,,
c22,s4,The staff was very nice and friendly,[staff][+],,,,,,,,
c60049,s14,The staff are all polite and very professional in handling everything,[staff][+],,,,,,,,
c78,s5,Staff very knowledgable of the area and let you know what there is to do besides Casinos,[staff][+],,,,,,,,
c14684,s8,The bedroom was clean and really nice,[bathroom][+],,,,,,,,
c60108,s3,Immaculately clean and every amenity you could wish for,[amenity][+],,,,,,,,
c60006,s1,Check-in and check-out were really efficient  Staff in general are really polite and friendly,[Check-in][+],[check-out][+],[Staff][+],,,,,,
c50162,s5,Housekeeping had the slowest service,[Housekeeping][-],,,,,,,,
c94,s4,Free WiFi  The bad,[wifi][-],,,,,,,,
c507,s4,The club lounge staff were also exceptional,[club lounge staff][+],,,,,,,,
c80005,s2,"The staff were very friendly and proactive fulfilling guest needs, one person that I have to mention is the front office guy Michael who did the check in and check out",[staff][+],[check in][+],[check out][+],,,,,,
c80054,s3,I found the spa is much better than the Banyan Tree Spa in Marina Bay Sands,[spa][+],,,,,,,,
c50266,s3,The entrance is beside the casino,[entrance][0],,,,,,,,
c51,s2,For all the rest of Macau : use the hotel's free shuttle to connect with other free shuttles that will take you to most places you might want to visit... !,[shuttle bus][0],,,,,,,,
c18551,s1,We are staying at The Venetian at the moment in a Royal Suite,,,,,,,,,
c40,s1,The hotel was with awesome facilities ,[facility][+],,,,,,,,
c19946,s2,"yes the decoration is very luxurious, but the service is not.",[decoration][+],[service][+],,,,,,,
c80017,s1,"Good memory! We have stayed at Banyan Tree Macau in January,  Victor from concierge who taken care of me and my mom was superb,  he was  very helpful , kind & make us feel like home and take care of us like he did from his heart",[concierge][+],,,,,,,,
c50294,s4,There were several gray marks on the wall,,,,,,,,,
c7403,s2,SPG member can check-in in a special area,[check-in][+],,,,,,,,
c1191,s6,I was deeply impressed by the service by the team.,[service][+],,,,,,,,
c60058,s11,The price is very affordable but high quality hotel,[price][+],[quality][+],,,,,,,
c11896,s4,The concierge are well aware of activities in Macau and are of great help,[concierge][+],,,,,,,,
c60104,s6,"There is a very nice local food: ""feichaiman"" within 5 min walking distance from the hotel",[local food][+],,,,,,,,
c50173,s2,The hotel is really huge and the staff is very busy,[staff][-],,,,,,,,
c50148,s2,But hotel service definitely needs improvement,[service][-],,,,,,,,
c84,s2,We were there for 4 nights each time and could not have been happier with the place,[experience][+][u],,,,,,,,
c14032,s7,"Our room was fantastic, great views, twice daily room clean up and such a comfortable bed",[room][0],[views][+],[room clean up][0],[bed][+],,,,,
c19713,s10,It has all beautiful pics painted on the ceiling,[ceiling][+],,,,,,,,
c14211,s6,The outdoor swimming pool was rather beautiful and provided a very tranquil retreat from the hustle and bustle of the City,[pool][+],,,,,,,,
c80074,s1,Rooms are just incredible!I spent 90% of my time in my private room pool,[Rooms][+],[room pool][+],,,,,,,
c60075,s2,Check in / out at the 38 floor was fast,[Check in][+],,,,,,,,
c36,s8,"The pool is heated so you can take a swim late night, surrounded by the gittering neon-facads of the casinos",[pool][0],,,,,,,,
c98,s5,"The hotel rooms are adequately sized, if not very large",[room][0],,,,,,,,
c80017,s2,And everyone from bellman team is very nice,[bellman][+],,,,,,,,
c60021,s4,"Once inside the room was fabulious, well equipped and a fantastic open view of Macau, Spectacular at night",[room][+],[view][+],,,,,,,
c6,s9,"The other thing is simply, the Venetian is too big",[room][c],,,,,,,,
c50050,s2,I stayed in room 1-2306 from 24/3 to 27/3(3 nights),,,,,,,,,
c50014,s5,Lamp was flickering,,,,,,,,,
c60145,s2,First class service from the moment we were met at the ferry terminal,[service][+],,,,,,,,
c50094,s2,I've not been to macau in years and find the place quite soul less and tacky but the dancing water show was worth it,,,,,,,,,
c86,s1,"This hotel opened a few months ago so if you're looking to pamper yourself in a brand new hotel, this is the one",[pamper][+],,,,,,,,
c50029,s2,was I wrong !!!! The lounge has deteriorated into a canteen type environment with disastrous ambience,[lounge][-],[environment][-],[ambience][-],,,,,,
c50026,s11,Overall: an average hotel staying experience,,,,,,,,,
c8,s2,"Room was so big and clean, bed was so comfortable",[room][+],[bed][+],,,,,,,
c14529,s4,"The room was nice, but the breakfast was very limited",[room][+],[breakfast][+],,,,,,,
c60,s2,The Service was great the staff were amazing.,[service][+],[staff][+],,,,,,,
c18517,s2,"and on refusing to purchase the same he was very rude and arrogant he shouted on us and started murmuring in chinese language, after paying such high tariffs at your hotel, we were trying to enjoy the same but this incident real spoiled our two day holiday in macau, we really felt insulted and subjected to racism",[staff][-][p],,,,,,,,
c8910,s4,"The rooms are quite spacious and functional the only dis-advantage which I found was there was no free wifi in the room, of course it was available in the lobby which it use be erratic due to may lot of people using",[rooms][+],[free wifi][-],[lobby][0],,,,,,
c11896,s10,There are frequent free shuttles to the border gate and Macau ferry terminal,[shuttles][+],,,,,,,,
c50190,s10,I asked the reception desk staff if I have to pay for the drinks that we have ordered last night,[reception desk staff][0],,,,,,,,
c12,s7,All staff so very helpful if we asked something or had to get somewhere,[staff][+],,,,,,,,
c50033,s2,The hotel fixed the check-in time at 3pm but they are not consider flexible check-in time to avoid crowded in the lobby at the same time,[check-in][-],[lobby][-],,,,,,,
c6143,s1,Pros: Hotel is wonderful,,,,,,,,,
c50171,s4,I am disappointed with the service,[service][-],,,,,,,,
c60028,s5,Staffs are helpful and always ready to assist,[Staffs][+],,,,,,,,
c5523,s4,Awesome view and suite upgrade,[view][+],[upgrade][+],,,,,,,
c5338,s4,"There is so much variety , seafood is fresh and the additional charge for free flow drinks was well worth the price",[seafood][+],[drinks][+],,,,,,,
c50257,s4,"The even worst part is the queue for breakfast are extremely long , with over 30 people queuing outside",[queue for breakfast][-],,,,,,,,
c3516,s8,"anyway, strong chemical smell",[smell][-],,,,,,,,
c60019,s3,the cleanliness of the room in altira is perfect also even the attendant who give the requests to us theyre very polite,[cleanliness of the room][+],[attendant][+],,,,,,,
c69,s5,All the staff were very helpful,[staff][+],,,,,,,,
c80034,s1,The King suite with swimming pool is one of the most luxurious hotel I've stayed,[King suite][+],[swimming pool][+],,,,,,,
c45,s2,Awesome ambience awesome food,[ambience][+],[food][+],,,,,,,
c4507,s5,Also the breakfast was very good and the staff were again very helpful and accommodating,[breakfast][+],[staff][+],,,,,,,
c50289,s4,The room was okay and definitely worth its price (ard 700 hkd through travel agency),[room][0],,,,,,,,
c50126,s2,It is a massive hotel,,,,,,,,,
c50352,s1,"Check in: had my stay at Sheraton Macao on Chinese New Year eve, crowd was expected but the whole queue was beyond my expectation Hotel should arrange more front office staff during such peak season; can__ remember how long I have queued up but the experience sucks   -	Room: the room size is above average compared to most of the standard room",[Check in][-],[queue][-],[front office staff][-],[Room][0],[room size][0],,,,
c3516,s16,Have to say i am surprised by the service,[service][c],,,,,,,,
c4425,s1,"I've been there beginning of April 2018, check in service is the worst",[check in][-],,,,,,,,
c50026,s5,Earth tower is far from swimming pool,[pool][-],,,,,,,,
c30,s2,"Checking  in and out was a breeze and the rooms were lovely and spacious, and equipped with full amenities",[check in][+],[check out][+],[room][+],[amenities][+],,,,,
c60081,s5,Breakfast was the only downside as they just begin to change the way it is served,[Breakfast][-],,,,,,,,
c50215,s5,Wi-fi isn't great but the handy phone is very useful,[Wi-fi][-],[phone][-],,,,,,,
c50363,s2,Quite disappointed with services,[services][-],,,,,,,,
c60159,s5,"Food and service are very good, the design of the hotel is very special indeed",[Food][+],[service][+],,,,,,,
c39,s1,"I have stayed in this hotel for several times It is good as always and they make it even better by providing a handy phone for local calls and wifi, which is good for tourists to walk around in Macau Will stay again",[phone][+],,,,,,,,
c60068,s5,The Filipino staffs are always smiling,[staffs][+],,,,,,,,
c63091,s3,There is limited seating area in the main lobby so our parents have to stand for an hour while waiting for us to check in,[main lobby][-],[seating area][-],,,,,,,
c5331,s3,Location is really perfect for tourist,[Location][+],,,,,,,,
c11896,s6,We had the river view and loved it,[view][+],,,,,,,,
c50112,s6,you always have to squeeze in with many other guests in a lift,[lift][-],,,,,,,,
c6309,s5,"Breakfast was ok, but not great",[Breakfast][0],,,,,,,,
c80019,s1,"House keeper Delfin,Gerardo and Sam, kindly thanks all staffs, as I was studied hospitality major , strongly recommend guys to stay this hotel",[House keeper][+],[staffs][+],,,,,,,
c60022,s9,"To all Altira staff that were so nice and obliging, a sincere thank you for the experience",[staff][+],,,,,,,,
c60075,s6,"The mini bar for drinks and beers, the movies on demand, internet are all complimentary",[mini bar][+],[movies][+],[internet][+],,,,,,
c69,s11,everything about the hotel was great and would recommend it,[hotel][+][u],,,,,,,,
c9747,s7,Such a wonderful hotel and staff,[staff][+],,,,,,,,
