c50312,s5,"For example there wasn't really a bar for drinks and snacks in the hotel - conference food wasn't very good - the decor inside felt the same as the nearby Venetian!  Recommendation - if you are staying in Macau for a holiday, try to find a smaller hotel for a better experience, not one which focuses on just on conferences and gambling",[bar][-],[drinks and snacks][-],[conference food][-],[decor inside][-],[experience][-],,,,,,,,
c9747,s8,Worth every penny,,,,,,,,,,,,,
c2122,s9,Guest officers at the club lounge are really nice and helpful,[club lounge][+],[Guest officers][+],,,,,,,,,,,
c9,s4,We are Thank you to the staff for a great stay,[staff][+],[stay][+],,,,,,,,,,,
c6383,s12,"You may try', '_'",,,,,,,,,,,,,
c17218,s9,Also locate in same complex and connect to venetian macau hotel,[complex][0],,,,,,,,,,,,
c61,s1,We had lots of fun in Parisian Macao,[experience][+][u],,,,,,,,,,,,
c50170,s2,Check-in took an hour inspite of us being an SPG member,[Check-in][-],,,,,,,,,,,,
c16249,s4,Checkin was attended by Ivy and she was really helpful and nice to offer us the free upgrade of room with high floor and nice view and late check out,[Checkin][0],[staff][+][p],[upgrade][+],[room][+],[view][+],,,,,,,,
c3629,s8,It's really big and everything is nicely decorated,[decorated][0],,,,,,,,,,,,
c7282,s6,"The amount of characters and photo opportunities was high, and the food was also good",[food][+],,,,,,,,,,,,
c10870,s8,"Check-out: It was busy and the staff (forgot', '_'",[Check-out][0],,,,,,,,,,,,
c154,s3,The hotel room is a bit small but clean and tidy,[hotel room][c],,,,,,,,,,,,
c3382,s2,Every staffs was so helpful,[staffs][+],,,,,,,,,,,,
c50020,s2,I was upgraded to a regular club room with a sad view,[upgraded][-],[view][-],,,,,,,,,,,
c4035,s3,I would like to make a special comment on the incredible staff,[staff][+],,,,,,,,,,,,
c3147,s3,The beds are so soft they sell them,[beds][+],,,,,,,,,,,,
c9867,s4,The staff treated us so well,[staff][+],,,,,,,,,,,,
c5136,s8,"The only issues I had was the ""complainsss"" from the other room,but everything about the hotel was great",[room][-],,,,,,,,,,,,
c20109,s3,"Besides the majestic palace-style lobby and the beautiful indoor gondola rides, the room is the wow-factor of the hotel",[lobby][+],,,,,,,,,,,,
c17523,s6,"Breakfast give lots of variety of food from asian, american, etc",[Breakfast][+],,,,,,,,,,,,
c14452,s8,Also great view from the lounge,[view][+],,,,,,,,,,,,
c13105,s3,Service-wise generally the staff was good but for a few which can spoil the stay,[Service][+],[staff][+],,,,,,,,,,,
c3516,s5,Good toiletries,[toiletries][+],,,,,,,,,,,,
c3079,s8,Grand and Grand Club,,,,,,,,,,,,,
c6894,s2,What put me off immediately after arriving at the hotel was a very smelly lobby and the long queues for check-in,[lobby][-],[check-in][-],,,,,,,,,,,
c15114,s6,The reality is not like im expected as ad said,,,,,,,,,,,,,
c20366,s5,Smoking is not allowed anywhere except on limited areas on the casino floor,,,,,,,,,,,,,
c4425,s2,we have argue with them for more than 2 hours,[staff][-][u][p],,,,,,,,,,,,
c16820,s2,It look like Venice In Italy very much,,,,,,,,,,,,,
c9335,s10,The suites and furnishing were very tastefully decorated,[suites][+],,,,,,,,,,,,
c25,s1,"The rooms are not super large, but definitely manageable",[room][c],,,,,,,,,,,,
c40,s3,not miss it's cuisine Resturant special golden peacock hotel but the only thing which pisses you off is check inn process which really slow,[restaurant][+],[check in][-],,,,,,,,,,,
c50044,s4,"The room is filthy as it smells like old room, and the bedding aren't clean",[room][-],[bedding][-],,,,,,,,,,,
c50049,s11,Not a big deal but did little to alleviate our fatigue from such a long check-in process,[check-in][-],,,,,,,,,,,,
c1746,s8,Features complimentary Conrad Lychee candies,,,,,,,,,,,,,
c50323,s6,Checkin lines were massive,[Checkin lines][-],,,,,,,,,,,,
c13105,s9,Bad service,[service][-],,,,,,,,,,,,
c7143,s1,"You feel lucky when in, i liked the place too much from the door to checkout, the casino is good but there is bigger, i enjoyed my stay and the room is amazing, and if you are a SPG member you well enjoy the discount and the best treatment",[door][0],[checkout][0],[casino][0],[stay][0],[room][0],,,,,,,,
c82,s6,We selected the room type is Suite with King Bed which is spacious and very comfortable that made us slept tight as well as felt awesome such as the staffs arranged the,[room][+],[experience][+][u],,,,,,,,,,,
c81,s7,"The Breakfast buffet was very good also, as good as any we have been to on our travels. ",[breakfast buffet][+],,,,,,,,,,,,
c19015,s1,i stayed in venetian when i went back to macau to watch the dancing waters again with my mother and niece,,,,,,,,,,,,,
c11562,s1,I booked their Grand Opening Package online and stayed for 2 nights,,,,,,,,,,,,,
c1086,s4,I highly recommend Conrad Macao to all the visitors who travel to Macau,,,,,,,,,,,,,
c11,s9,Breakfast was good with plenty of choice,[breakfast][+],,,,,,,,,,,,
c6376,s5,I used SPG line which was instantaneously got served,,,,,,,,,,,,,
c1308,s4,"Paul, the one side wall church that is very famous in Macau",,,,,,,,,,,,,
c2769,s2,"Moment into the hotel if they have entered another world, checkin, a lobby guidelines, the floor waiter amiable face so unforgettable",[check in][+],[lobby][+],[waiter][+],,,,,,,,,,
c21186,s6,Casinos generally allow smoking and reeks of smoke,,,,,,,,,,,,,
c11906,s7,Thank you to JJ and Maria for making our evening so delightful,,,,,,,,,,,,,
c56,s1,We stayed here on a weekend trip to Macau,,,,,,,,,,,,,
c2124,s13,"and to my pleasant surprise, he answered all of them courteously and thoroughly, completed requests with a', '_'",[staff][+][u][p],,,,,,,,,,,,
c50234,s3,Many tour groups from China and other mass tourists which probably cheapens the whole check-in experience,[check-in][-],,,,,,,,,,,,
c798,s5,"I believe the pricing for this room is similar to what St.Regis offers, but their rooms here come with a couch",[pricing][+],[rooms][+],[couch][+],,,,,,,,,,
c50259,s5,The breakfast buffet was disappointing,[breakfast buffet][-],,,,,,,,,,,,
c21080,s5,"After checked in, the room was a great surprise",[checked in][0],[room][+],,,,,,,,,,,
c5523,s6,"The phone wasn't working in the room, good thing that there was 3(at least) phones, 2 were not working, but the last one we found was working fine",[phone][-],[phones][0],,,,,,,,,,,
c2220,s7,"Unfortunately, while I get in my room, there is smelly inside the room, like a rotting wood",[smelly][+],,,,,,,,,,,,
c47,s1,nice big rooms and bathrooms plus good view,[room][+],[view][+],[bathroom][0],,,,,,,,,,
c50333,s7,Breakfast was alright,[Breakfast][0],,,,,,,,,,,,
c3382,s10,The food was not as good as before,[food][-],,,,,,,,,,,,
c12429,s3,Transports are great as well,,,,,,,,,,,,,
c11949,s4,Promised an upgrade but got nothing at all,[upgrade][-],,,,,,,,,,,,
c15217,s3,"We took pictures there, and the tour guide explained all the facilities in Fun Zone",,,,,,,,,,,,,
c50105,s2,"During check in, Staff confirmed my room type also",[check in][0],[Staff][0],,,,,,,,,,,
c12720,s7,A negative experience for us,,,,,,,,,,,,,
c3516,s6,But irritating smell in the living room,[smell][-],[living room][-],,,,,,,,,,,
c8697,s2,"This was my second time of staying at the Sheraton and for the hotels around the area (Galaxy, Hard Rock, Banyan Tree, etc.)",,,,,,,,,,,,,
c16753,s3,A big turn off was that I had to walk through the casino to go to my bedroom but you really get used to it after a couple of days,[casino][0],[bedroom][0],,,,,,,,,,,
c13533,s4,perfect getaway from the Asian business world,[getaway][+],,,,,,,,,,,,
c50222,s6,Don't know what's wrong with SPG)  I requested for an upgrade of my breakfast for one of the days with additional charge and was confirmed by email but the SPG reception couldn't locate my request and so I had to present the email correspondence,[breakfast][-],[reception][-],,,,,,,,,,,
c50201,s1,"Experienced the longest ever hotel check-in ever, took almost an hour and the front desk was pack of people",[check-in][-],[front desk][-],,,,,,,,,,,
c50258,s2,Every time it has been a pleasant place to stay in a good location but every time it has taken an eternity to check in,[check in][-],,,,,,,,,,,,
c1103,s1,Stayed here with family in Dec 2015,,,,,,,,,,,,,
c50194,s3,They have revamped the club lounge by giving out noodle in soup and cold sandwiches,[club lounge][-],,,,,,,,,,,,
c50316,s3,"But this time, the variety of food served over the evening cocktail was a lot less than before",[variety of food][-],,,,,,,,,,,,
c50190,s10,I asked the reception desk staff if I have to pay for the drinks that we have ordered last night,[reception desk staff][0],,,,,,,,,,,,
c50065,s3,"My booking cannot be found upon arrival for check-in, and since booking was made via travel website, I was informed that he cannot help to check-in and was told to contact the travel website even I have the email confirmation",[check-in][0],[check-in][0],,,,,,,,,,,
c16150,s4,"Attractive architecture, able maintenance, great facilities like Accommodation, Casino, Shopping, Entertainment, Dining",[architecture][+],[maintenance][+],[facilities][+],[Casino][+],[Shopping][+],[Entertainment][+],[Accommodation][+],[Dining][+],,,,,
c50016,s6,Would expect much more from Sheraton,,,,,,,,,,,,,
c50110,s2,Several good staff around but overall worst ever experience,[experience][-],[staff][+],,,,,,,,,,,
c71,s2, Every guest has different experiences,[experience][0],,,,,,,,,,,,
c90,s3,We stayed in a suite very big including lounge area,,,,,,,,,,,,,
c5338,s1,"At the check in , we were greeted by Harrison Zheng , who was polite , efficient , full of smiles and had a nice chat  with us",[check in][+],[staff][+][p],,,,,,,,,,,
c1797,s1,"I have stayed at the Conrad Macau two times now, once in April and the middle of October",,,,,,,,,,,,,
c60,s1,We stayed here for 2N and it was amazing,,,,,,,,,,,,,
c50247,s3,"check in process is difficult, even as a platinum member i had to que for 45 minutes",[check in][-],,,,,,,,,,,,
c50295,s7,"The meeting room was huge, good for hundreds people group",[meeting room][-],,,,,,,,,,,,
c10315,s4,The food taste of the complimentary breakfast and afternoon tea is good but can have more variety,[food][+],[breakfast][+],[afternoon tea][+],,,,,,,,,,
c2087,s9,A 5 minute walk away is the Hard Rock hotel & casino,,,,,,,,,,,,,
c17576,s7,The small activities like the gondola rides etc are a must do,,,,,,,,,,,,,
c98,s7,The bed is extremely comortable and I slept very well both nights we were there,[bed][+],,,,,,,,,,,,
c16150,s8,"The most enjoyable attraction was Gandole ride under sky painted roof, which provided a feeling as if the entire arrangements have been made under the open sky",,,,,,,,,,,,,
c10,s6,But the casino is disappointing,[casino][-],,,,,,,,,,,,
c50026,s8,good 1: comfy bed n clean room,[bed][0],[room][+],,,,,,,,,,,
c60,s6,Could not help eating so much and then had to burn it off with long walks around the malls,,,,,,,,,,,,,
c15451,s3,Very convenient taking free transportation to other hotels and the town,[transportation][+],,,,,,,,,,,,
c50053,s1,"As a SPG member and a repeated guest, this Sheraton outlet kept disappointing us",[Sheraton outlet][-],,,,,,,,,,,,
c3079,s7,There are basically 2 towers,,,,,,,,,,,,,
c11790,s2,We came there for dinner because its convenient because it is near san ma lou and the ruins of st.paul,,,,,,,,,,,,,
c1710,s5,"We were lucky the afternoon tea was served in buffet style as a CNY special, instead of the rack",[afternoon tea][0],,,,,,,,,,,,
c13,s1,excellent resort to spend time with your family,[resort][+],,,,,,,,,,,,
c15285,s3,We were given the 19th floor rooms with the stunning view of the Parisian (Eiffel Tower) and the whole strip,[view][+],,,,,,,,,,,,
c4165,s1,"The hotel is new and clean, but unfortunately I didn't have a pleasant stay",[stay][+],,,,,,,,,,,,
c14684,s7,Not the best but interesting ti see,,,,,,,,,,,,,
c50007,s8,Cannot control the speed of shower in the bathroom,[shower][-],[bathroom][0[,,,,,,,,,,,
c841,s3,"We also used the Conrad health club while we where there which was stunning, the facilities are world class and after burning off some of those Portuguese tarts at the gym it was nice to be able to relax in the pool",[facilities][+],[pool][+],,,,,,,,,,,
c7482,s4,Breakfast was excellent,[Breakfast][+],,,,,,,,,,,,
c832,s7,There is a good and big pool area with lots of space as well as a Spa with reasonable prices and excellent service,[pool][0],[prices][+],[service][+],,,,,,,,,,
c50010,s10,"The staff are quite pleasant and do try their best to deliver good service, but the system and the poor Organisation of the hotel work against their efforts",[system][-],[poor Organisation][-],,,,,,,,,,,
c76,s2,I accommodated at a deluxe room with a king-sized bed and a big TV,[room][0],[bed][0],[TV][0],,,,,,,,,,
c4425,s4,it is ridiculous,,,,,,,,,,,,,
c50007,s2,"I booked a Deluxe twin room(2547,Earth Tower) through Agoda",,,,,,,,,,,,,
c19966,s5,"So if you just wanna hang here or go across to the COD, stay here its a good spot for shopping, gambling, partying etc",[shopping][+],[gambling][+],[partying][+],,,,,,,,,,
c9385,s2,even the venetian accross the road does not comapre to this hotel,,,,,,,,,,,,,
c6383,s4,My rooms comes with a city and lake view,[rooms][0],[view][0],,,,,,,,,,,
c1691,s2,"We had reserved well in advance and were contacted by Nicole, the Guest Relations Manager, about a week prior to arrival",,,,,,,,,,,,,
c21198,s2,The west lobby tends to be crowded with tour groups at certain times most probably due to the fact that it's near to the bus terminal,[west lobby][0],,,,,,,,,,,,
c50044,s3,"I had stayed there before and had been a member of Marriott, had never experience things like this time",,,,,,,,,,,,,
c11044,s1,"This is our first trip to the Parisian Macao, and the second trip to Macau as a mother-daugther duo",,,,,,,,,,,,,
c18604,s6,i call to the reception that i wanna use the paid wifi she was giving me a id and password but it doesnt work,[wifi][0],[reception][0],,,,,,,,,,,
c9806,s2,I took wonderful time there for celebrate birthday,,,,,,,,,,,,,
c50385,s2,"The foyer is full of people, maybe the foyer was not designed large enough to cope that large amount of tourists coming through, having the casino sharing the same entrance with the hotel",[foyer][-],[foyer][-],[casino][0],[entrance][0],,,,,,,,,
c19760,s3,We were denied food/ our set meal since v reached 10 before the last order time which we never knew,,,,,,,,,,,,,
c6383,s6,The casino is just at the Lobby area,[casino][0],[lobby][0],,,,,,,,,,,
c50063,s4,Their staff is dealing with guests like robots - one comes and one goes- nothing more,[staff][-],,,,,,,,,,,,
c14741,s12,I also like the washroom,[washroom][+],,,,,,,,,,,,
c18421,s4,It is a very large hotel with lots of rooms,[rooms][0],,,,,,,,,,,,
c50171,s2,It took us around 50 mins to check in,[check in][-],,,,,,,,,,,,
c50010,s2,"Our trip was mixed, at best",,,,,,,,,,,,,
c55,s2,Sheraton is a brand that I am familiar with,[brand][+],,,,,,,,,,,,
c50255,s9,"Room keys didn't work, TWICE Pricing now out of sync with Macau",[Room keys][-],,,,,,,,,,,,
c12692,s5,"The room cleaners are the unsung heroes who usually come in and do their job when we are not around, so it was nice to have the chance to meet Jay",[room cleaners][+],,,,,,,,,,,,
c50113,s8,Obviously they didn't want / need our money,,,,,,,,,,,,,
c21376,s1,"The hotel is huge, great, grand",,,,,,,,,,,,,
c12745,s7,My room was fine except I found a document was left on the chair of my room,[room][0],,,,,,,,,,,,
c80,s8,"Above all, thanks to the warm consideration of Ms. Lily Kang, this trip to Macau has become a perfect babymoon for us",[staff][+][u][p],,,,,,,,,,,,
c50046,s4,"Then I had to spend another 50 minutes for another queue, damn",,,,,,,,,,,,,
c50020,s6,"It is very disappointing given how many rooms there are here, and that they have a designated check in for elite members",[rooms][-],,,,,,,,,,,,
c18837,s6,"If you\'ll go up, you\'ll be surprised and amazed by the beautiful Grand Canal Shoppes, it\'s basically the same with the one in Las Vegas', '_'",[Shoppes],,,,,,,,,,,,
c6376,s1,Hotel is big and connected to the Venetian through a shop bridge located on the 2nd floor,,,,,,,,,,,,,
c50291,s4,Too crowded cheap casino atmosphere,[atmosphere][-],,,,,,,,,,,,
c50036,s8,3On reaching the Macau Ferry at 18: 35 we discovered that we had left a personal item in our room (3144 Earth Tower),,,,,,,,,,,,,
c50012,s3,She also introduce the facilities that makes us feel welcome __,,,,,,,,,,,,,
c17170,s1,It is such a fake replica of Venice that it becomes a place to see,,,,,,,,,,,,,
c50384,s3,Checking in is like a cattle market or a pig farm,[Checking][-],,,,,,,,,,,,
c66,s6,we stayed there for 3 days and trust me these 3 days were not enough to explore the whole resort properly,,,,,,,,,,,,,
c14388,s4,Surprise' birthday cake was arranged for my husband,,,,,,,,,,,,,
c50114,s2,"The recent closure of the Sheraton Club has made the stay, especially for Platinum and loyal guests a big nightmare",[Club][-],,,,,,,,,,,,
c3181,s1,very good experience by Hyatt Macau,[experience][+],,,,,,,,,,,,
c5047,s9,Wish i had more time to use the spa and health club facilities,[spa][0],[health club facilities][+],,,,,,,,,,,
c1710,s8,"On New Year''s Day, we were assigned to take breakfast at Grand Orbit"", '_'",[breakfast][0],,,,,,,,,,,,
c50168,s9,Everything seemed normal for the staff,[staff][-],,,,,,,,,,,,
c7201,s5,that alone is already not 5* but the fact the the check in process is slow and many counters are not manned is another fact.,[check in][-],,,,,,,,,,,,
c50026,s2,i cant understand why there were only a few staff serving such a long Q,[staff][0],,,,,,,,,,,,
c50304,s1,"Just one night stay, room was generally clean, bed was comfortable, but air-condition was not working well, even turned to 28 degrees, still freezing cold, needed to switch off",[room][0],[bed][+],[air-condition][-],,,,,,,,,,
c18128,s4,I had requested a room near elevator and wheelchair for my spouce,[room][0],[elevator][0],,,,,,,,,,,
c11044,s7,"Casino is spacious with high ceilings, so my mother felt comfortable staying longer time with her slot machines, even though the casino can be crowded",[Casino][+],[ceilings][+],,,,,,,,,,,
c30,s2,Service was exactly what I read and expected - Excellent,[service][+],,,,,,,,,,,,
c4165,s7,"Shower temp was not stable, also there is an ashtray in my room , I guess this is not a smoke-free hotel",[Shower temp][-],,,,,,,,,,,,
c9168,s6,and that is not their fault for this problem,,,,,,,,,,,,,
c20663,s6,"At night, we would just sit and watch all the lighting in these casinos",,,,,,,,,,,,,
c1448,s1,This was my first time to Macau and could not have picked at better location for a hotel,[location][0],,,,,,,,,,,,
c6810,s2,International 5 star hotels in Macau CoTai are almost the same as they are all luxury,,,,,,,,,,,,,
c15834,s4,And the room is very clean and big,[room][+],,,,,,,,,,,,
c50006,s1,"Arrive hotel at 5pm and the queue isn't very long, but the ground staff took me to 4/F club lounge but it takes around 5 mins up and down, once we get out from the lift, original I am at 2nd, other guests jump in front of me and make me into fifth",[ground staff][-],,,,,,,,,,,,
c50015,s10,I was surprised the servants couldn't  speak English,[servants][-],,,,,,,,,,,,
c88,s4,with a lot of helping tendency,[staff][+][u],,,,,,,,,,,,
c4507,s3,The staff were also accommodating and quick to respond to our requests especially Theresa,[staff][+],,,,,,,,,,,,
c50110,s9,bag came but shuttle bus was gone,[shuttle bus][0],,,,,,,,,,,,
c88,s1,good and fine,,,,,,,,,,,,,
c50016,s5,"There is long wait for food ,etc",[wait for food][-],,,,,,,,,,,,
c12041,s3,She made sure that my stay was worth it by taking care of me and my friends by serving us good,[staff][+][p],[stay][+],,,,,,,,,,,
c9936,s7,Overall very comfortable stay for a little retreat,[stay][+],,,,,,,,,,,,
c50140,s3,We had trouble with the lift system -  only some lifts will take you to your floor and this is not clearly marked,[lift system][-],[lifts][-],,,,,,,,,,,
c78,s5,The well-appointed connecting rooms were both spacious and stocked with kids' amenities (even a Xbox!) at the kid's side,[room][+],,,,,,,,,,,,
c55,s4," I received few emails sent to me prior to my stay, checking on our preferences/special requests.",,,,,,,,,,,,,
c7470,s9,"After I enjoyed a relaxing Shine spa,  i was resting in my room.",[spa][0],[room][0],,,,,,,,,,,
c17655,s5,its not a hotel but a city inside the hotel with everything there,,,,,,,,,,,,,
c18869,s3,"It has unlimited  shopping, Casino and eating options",[shopping][+],[Casino][+],,,,,,,,,,,
c1195,s12,The Conrad Macao does treat Hilton HHonors Golds and Diamonds very well,,,,,,,,,,,,,
c841,s5,"I found this luxurious hotel on Trip advisor noting the vast number of excellent  reviews, however I must say', '_'",,,,,,,,,,,,,
c7482,s5,The staff were also kind and caring and monitoring from the first time I booked the room,[staff][+],,,,,,,,,,,,
c50114,s3,Checking in and checking out is the worst experience one can ever imagine! ,[Checking in][-],[checking out][-],,,,,,,,,,,
c50021,s4,Have always been advised the hotel is very busy,,,,,,,,,,,,,
c2087,s3,We booked a standard room (Bella) and upgraded to a suite for 600HKD and it was WORTH IT,[upgrade][+],,,,,,,,,,,,
c50281,s7,Huge queues for taxis at certain times - although that is a regular problem in Macau,[queues for taxis][-],,,,,,,,,,,,
c7,s3,"They were without exception courteous, friendly and very helpful",[customer service][p][u][+],,,,,,,,,,,,
,,Or not service at all,[service][-],,,,,,,,,,,,
c50249,s10,"Went for the breakfast, Please assigned a staff to make the pancake & waffles, Is terrible to let the guest do it",[breakfast][0],,,,,,,,,,,,
c4425,s9,What language can you speak,,,,,,,,,,,,,
c16469,s4,The restaurant was really clean and the service was efficient,[restaurant][+],[service][+],,,,,,,,,,,
c11896,s4,The concierge are well aware of activities in Macau and are of great help,[concierge][+],,,,,,,,,,,,
c13549,s6,The only downside is that it is located in the older area away from the newer attractions of Macau,,,,,,,,,,,,,
c71,s9,Good hotel amenities,[amenities][+],,,,,,,,,,,,
c4165,s9,"I did enjoy the free mini bar"", '_'",[mini bar][+],,,,,,,,,,,,
c50089,s7,"When I entered the room, none of my requested (and confirmed) items were setup",[requested][-],,,,,,,,,,,,
c4,s6,High ceiling,[ceiling][0],,,,,,,,,,,,
c19643,s6,They also made my day extra special by sending a birthday cake when they learned that it was my birthday on the 1st night,,,,,,,,,,,,,
c50086,s1,There was a so called upgrade to a normal room with a partial view of the Venetian,[upgrade][-],,,,,,,,,,,,
c50176,s4,"He gave me a look and asked me to go to the concierge, so i did and got a quite not useful one as the map was for the Venetian chain",[concierge][0],,,,,,,,,,,,
c12429,s5,"You can also use the iHandy phone given to walk around Macau, and you can actually find some recommendations (e.g. food, visit, shopping) on it",,,,,,,,,,,,,
c19138,s6,That's ridiculous and really upsetting,,,,,,,,,,,,,
c18,s4,The rooms facing the river are quiet and big. We got a superior room with a free smartphone which was very handy for visiting the city or looking for a restaurant,[room][+],[smatphone][+],,,,,,,,,,,
c3382,s12,I just felt like I entered a random local chinese restaurant,[restaurant][+],,,,,,,,,,,,
c50299,s4,"Second, the kid bedroom was disappointing, no toys, a xbox with no game and no gamepad, the only tv channel was cartoon network and there was no sound only for this channel",[kid bedroom][-],[toys][-],[xbox][-],,,,,,,,,,
c21445,s3,"My wife and I check-in this hotel on Friday, and it takes two hours to get our room",[check-in][-],,,,,,,,,,,,
c1341,s1,"We stayed in this hotel as I organised a ""thank you weekend"" for my wife in Macao",,,,,,,,,,,,,
c208,s1,My family and I stayed in a suite for two nights,[suite][0],,,,,,,,,,,,
c15544,s6,So many facilities and activities in the resort,[facilities][+],[activities][+],,,,,,,,,,,
c50360,s4,Even waffle-making is self service,[waffle-making][-],,,,,,,,,,,,
c50112,s6,you always have to squeeze in with many other guests in a lift,[lift][-],,,,,,,,,,,,
c37,s2,"But the room is good big room , big bed",[room][+],[bed][+],,,,,,,,,,,
c50225,s3,Is a headache to move around the hotel lobby with tonnes of ppl around,[hotel lobby][-],,,,,,,,,,,,
c13549,s5,Everything you would expect from a quality hotel,,,,,,,,,,,,,
c3851,s6,"But I still prefer the Grand Deluxe room that I stayed the last time, smaller (at 52 sq m) but prettier interior with better workmanship",,,,,,,,,,,,,
c18517,s1,"This is to bring to the notice of the management, that I had stayed in your hotel in the middle of may 2015 with my family and I very much regret to inform to you that we had to experience a bitter experience at your property, to elaborate further I would like to bring to your notice that during our stay at your property we had taken a Gandola ride and the photographer at the venue was persuading us to buy the souvenir photograph which was costing around 550 HKD",[experience][-],[stay][-],,,,,,,,,,,
c50137,s4,"rooms are ok and when you are in macau, you are hardly in the room",[rooms][0],[room][0],,,,,,,,,,,
c50051,s5,The mini bar is empty; you need to call them if you want it stocked,[mini bar][0],,,,,,,,,,,,
c4794,s1,it was great experience staying in sheraton macau,[experience][+],,,,,,,,,,,,
c50178,s9,No handle bar,[handle bar][-],,,,,,,,,,,,
c70,s1,"Sofitel Ponte16 is situated away from better-known peers in Cotai and Central Macau but given the compactness of Macau, it is within walking distance to most tourist sites like St Paul Ruins and Senado Square (go to Guia Lighthouse which gives a splendid view of waterfront Macau than from Macau Museum) and shopping areas.",[location][+][u],,,,,,,,,,,,
c10748,s1,We stayed at this hotel for a week in July 2019,,,,,,,,,,,,,
c16816,s8,We paid 20 k a room per night,,,,,,,,,,,,,
c66,s4,had been to Venetian Macau in Nov,,,,,,,,,,,,,
c9867,s8,We are vegetarians and for us we have had very little choice,,,,,,,,,,,,,
c1195,s4,"It is not the most elaborate resort in Macao, but it is very nice",,,,,,,,,,,,,
c19,s2,2days of normal and 1day of upgraded room,,,,,,,,,,,,,
c71,s5,"Thanks to Mr Tony Wang for gave us the best view & nice view from room during stay, show & explain to us about the room.",[staff][+][u][p],[view][+],,,,,,,,,,,
c20602,s7,Plus we were on our honeymoon and were really delighted to get a heart shaped chocolate box (made of chocolates) and filled with chocolates and a perosnalized card,,,,,,,,,,,,,
c50014,s4,"Room at Earth Tower was outdated, Sky Tower could be their newer tower",[Room at Earth Tower][-],,,,,,,,,,,,
c1751,s5,It was the first time to stay Conrad Macau in Contai,,,,,,,,,,,,,
c8910,s6,The break fast spread was too good including vegetarian spread and to my surprise the 3 days we stayed there use to be one indian dish was always part of the breakfast which was very good,[break fast][+],[breakfast][+],,,,,,,,,,,
c66,s5,visiting macau and not staying in venetian is a crime,,,,,,,,,,,,,
c50114,s5,)  Another big issue is the gym and the changing room,[gym][-],[changing room][-],,,,,,,,,,,
c2,s12,I was a bit upset when the hotel staff directed me to the sign with the check in timing instead of replying me verbally when I asked about early check in,[staff][-],,,,,,,,,,,,
c7403,s5,Two receptionists were helping out,[receptionists][+],,,,,,,,,,,,
c18551,s2,It is very luxurious and nice to have a living room separate from the bedroom,[living room][0],[bedroom][+],,,,,,,,,,,
c50095,s2,"However, there are only 2 chairs at the main entrance",[chairs][-],[main entrance][-],,,,,,,,,,,
c50295,s4,"why??  I didn't know my room was in ,""EARTH TOWE""",,,,,,,,,,,,,
c50220,s2,Booked the family suite as it featured a bunk bed for the kids,[family suite][0],,,,,,,,,,,,
c50148,s1,I'm very happy with the room,,,,,,,,,,,,,
c50277,s6,"No coffee / tea was served, in fact only 2 staff helping at 08:00AM",[coffee][-],[tea][-],,,,,,,,,,,
c11906,s5,Actually the snacks on offer are very substantial,[snacks][+],,,,,,,,,,,,
c13549,s4,"Great buffet dinner and breakfast, with a range of options available",[buffet dinner][+],[breakfast][+],,,,,,,,,,,
c80,s6,"Other employees were very kind, too",[employees][-],,,,,,,,,,,,
