c80055,s8,There is a nice outdoor pool which Banyan Tree patrons have exclusive access to as well as being able to use the large wave pool at the Galaxy hotel,[outdoor pool][+],[access][+],[wave pool][+],,,,,,,,,,
c60008,s5,Thank you for being kind and approachable   The the staff from In room dining who arrange my breakfast (sorry I didn't get your name) Thank you for your excellent service   To Bella also from front office who arranged my check out Thank you for your patience as I have so many questions,[staff][+],[service][+],[front office][+],[check out][+],,,,,,,,,
c6664,s1,We were a group of 4 adults and 4 kids with two rooms interconnected and checked I at the club lounge,[rooms][0],[club lounge][0],,,,,,,,,,,
c17711,s4,"Having said that, the architecture, design leaves one spell bound",[architecture][+],[design][+],,,,,,,,,,,
c8667,s2,"the best of the best hotel, thanks hotel Manager and staff again",[hotel Manager][0],[staff][0],,,,,,,,,,,
c92,s2,From the time at check in to check out,[check in][0],[check out][0],,,,,,,,,,,
c69,s4,The view of the ocean was great,[view][+],,,,,,,,,,,,
c50306,s1,This hotel with several hotels as a group has continuing free shuttle bus  to connect with Macao Ferry Terminal regularly,[shuttle bus][0],,,,,,,,,,,,
c10962,s5,"While she accompanied me on my journey in Macao, she told me stories of this city from the past and present",[staff][0][p],,,,,,,,,,,,
c7470,s8,"I felt weird with his statement but when I got into the room,  the machine was there.",,,,,,,,,,,,,
c50303,s4,TV programing is catered for a specific ethnic group,[TV programing][0],,,,,,,,,,,,
c1751,s6,This is a very good luxury hotel with perfect service,[service][+],,,,,,,,,,,,
c6048,s2,"At first, front desk's workmate (sorry that, I cant remember her name) reminded me to entitle 20% off discount which is I have meal on hotels outlet so that we have afternoon tea set at Palms as well",[front desk][0],,,,,,,,,,,,
c50229,s4,"My parent went to club lounge to had some food for dinner, and me and my sister just came back from shopping mall so we came to club lounge as well to take our room key because we left one in the room",[club lounge][0],[food][0],[shopping mall][0],[club lounge][0],[room key][0],,,,,,,,
c13549,s2,"Spacious rooms, modern decor, and large lobby",[rooms][0],[decor][0],[lobby][0],,,,,,,,,,
c14271,s8,They have a new spa and I am off to visit it shortly,[spa][0],,,,,,,,,,,,
c50024,s5,I paid the price and used the pool but what a disappointment,[price][0],[pool][-],,,,,,,,,,,
c60109,s3,The service was great -  attentive & genuinely courteous staff from the Front Desk to the Bellhops to the Room Service staff,[service][+],[staff from the Front Desk][+],[Room Service staff][+],,,,,,,,,,
c9349,s1,It was a truly remarkable experience I had with Sheraton Macau and the guest relation team in December 2012 because they provided excellent service in helping my proposal plan to my girlfriend,[experience][+],[staff][+][p],[service][+],,,,,,,,,,
c13,s4,in room dining includes few indian main course dishes and was nice,[in room dining][+],,,,,,,,,,,,
c11044,s6,Getting to the hotel is not an issue as free shuttle buses are offered between airport and hotel every 15-20 min,[shuttle buses][0],,,,,,,,,,,,
c50415,s5,We also did tried to call the servicing line but the phone was spoilt,[phone][-],,,,,,,,,,,,
c7475,s5,"On the second day, they quickly explained to me that some perks of the SPG program had changed and offered to upgrade me to a better room which I gladly accepted",[upgrade][0],[room][+],,,,,,,,,,,
c50533,s4,Macau Cotai is in our opinion overpriced for what it offers,[overpriced][-],,,,,,,,,,,,
c4,s8,Huge Space,[space][0],,,,,,,,,,,,
c50050,s6,"Everything seemed in normal as expected, however on 26/3, at around 1:15pm I called to request for room make up then we went to swimming pool",[room make up][0],[swimming pool][0],,,,,,,,,,,
c1043,s1,"The service is first rate, and no lines for checkin and checkout like many hotels",[service][+],[check in][0],[check out][0],,,,,,,,,,
c50222,s7,zzzzzzzz  The staff who handled my special requests thru email was absent,[staff][0],,,,,,,,,,,,
c12041,s1,I had visited sofitel last january and my experience there was splendid from the room I stayed in upto their restaurant mistral,[experience][+],[room][+],[restaurant mistral][+],,,,,,,,,,
c16150,s7,"We visited the Casino, did some casual shopping, had Gandola ride and dinner at an Indian restaurant",[shopping][0],[restaurant][+],,,,,,,,,,,
c50112,s2,they have large area and queue posts for checking-in but only several counters opened,[queue][-],[checking-in][-],,,,,,,,,,,
c50523,s7,So the rude concierge sent us over to the bar in the casino of the Venetian,[concierge][-],,,,,,,,,,,,
c80042,s2,"Upon arrival we were warmly welcomed by the friendly bell & reception staff  ,they makes our trip more interesting with some advices & tips about the city ,supermarket ,shops,restaurants bars are within walking distance",[staff][+],,,,,,,,,,,,
c913,s6,"Kind of modern decor, but many luxury amenities, as well as a bath robe",[decor][+],[amenities][+],[bath robe][+],,,,,,,,,,
c50528,s9,There is no comb in the toilet,[comb][-],,,,,,,,,,,,
c9342,s3,"The rooms and the view of the several pools was amazing, the Club experience which included free wifi throughout the hotel and free cocktails & breakfast was very handy",[rooms][+],[view][+],[pools][+],[experience][+],[wifi][+],[free cocktails][+],[breakfast][+],,,,,,
c80035,s3,Banyan Tree has all the facilities you will want and need for an unforgettable stay,[facilities][+],,,,,,,,,,,,
c14577,s7,she printed out the bus number destination and written the chinese name for several object attractions,[attractions][0],,,,,,,,,,,,
c6309,s4,Biggest pool was closed,[pool][0],,,,,,,,,,,,
c7212,s2,"The check in is fast, the lady upgrade me to suite and she was sweet and considerate, it got nothing to do with the elite status yet",[check in][0],[lady][+],[upgrade][0],[suite][0],,,,,,,,,
c36,s6,The breakfast buffet offers anything you like,[breakfast buffet][0],,,,,,,,,,,,
c60016,s5,Room was very spacious,[Room][+],,,,,,,,,,,,
c65,s3,The room is clean and comfortable,[room][+],,,,,,,,,,,,
c50645,s7,"I talked to the staff in Cantonese, but he didn't understand and then I talked to him in English, but he's english is poor",[staff][-],,,,,,,,,,,,
c11507,s4,And a small couch too,[couch][0],,,,,,,,,,,,
c3851,s7,Service is good and courteous though I was a bit upset when they requested me to check out at 11am because business was just too good the following day,[Service][+],,,,,,,,,,,,
c50106,s2,"We have book a room for 4 adults with 2 double bed, on arrival, the hotel inform us that one extra bed will be provided because the double bed is actually not a double bed but a super single",[room][0],[extra bed][0],[double bed][0],[double bed][0],[super single][0],,,,,,,,
c7470,s4,My experience was just bad,[experience][-],,,,,,,,,,,,
c50313,s2,Make me feel wanted to check out like can't stand for another few nights,[check out][-],,,,,,,,,,,,
c50677,s7,Spa treatment was good but the greetings of reception was poor,[Spa treatment][+],[greetings of reception][-],,,,,,,,,,,
c45000011,s5,"Complaint that shower room water won't drain, maintenance checked but can't resolve & the housekeeping just use the squeegee to remove the water",[shower room][-],,,,,,,,,,,,
c80057,s4,The comfortable room includes a very long professional spa like nice pool  inside the room (water has to be drained and refilled to 27 degrees Celsius),[room][+],[spa][+],[pool  inside the room][+],,,,,,,,,,
c2,s6,We had 2 double beds for 2 and this is rather unusual for Asian hotels,[double beds][0],,,,,,,,,,,,
c4425,s2,we have argue with them for more than 2 hours,[staff][-][u][p],,,,,,,,,,,,
c50320,s5,I thought this was sufficient but it is not,,,,,,,,,,,,,
c14684,s8,The bedroom was clean and really nice,[bathroom][+],,,,,,,,,,,,
c50570,s5,"as do the staff who were unable to comply with a simple request to leave a couple of water bottles outside the room, so as not to wake my friend up",[staff][-],,,,,,,,,,,,
c50085,s1,"My flight arrived to Macau at 10:30am and i believe its too early to check in therefore i decided to go to the city spend sometimes there and come to check in at around 3pm but when i came and waiting in check in queue for almost 20min the receptionist informed me that the room not ready and need 02 hours, and she promised me that she will offer me a free upgrade, i said that's fine i can go to the shopping mall and try to have some coffee there as i'm bit tired of walking from 10:30am and as well my kids got very tired after 02 hours again i came to check in and the gentlemen as well informed that the room not ready then i become very angry and explained to him that i will not wait anymore and my kids got very tired then started to work on his computer in a few minute the room_",[receptionist][0],[upgrade][0],[shopping mall][0],,,,,,,,,,
c8125,s6,The bed and pillow are so comfortable that we over slept and miss our breakfast,[bed][+],[pillow][+],breakfast][+],,,,,,,,,,
c8793,s4,I am totally impressive with their breakfast operations in one of their many ballrooms,[breakfast][+],,,,,,,,,,,,
c60153,s7,The rooms are immaculate_,[rooms][+],,,,,,,,,,,,
c43,s2,Front desk staffs are nice and helpful,[front desk staffs][+],,,,,,,,,,,,
c50105,s13,Only after they arranged the room along with my reserve,[room][0],[reserve][0],,,,,,,,,,,
c50348,s2,We could see many people stranded at hotel lobby today 19/3 due to heavy fog as flighrts and ferries were canceled,[lobby][-],,,,,,,,,,,,
c21198,s3,The suite was big & comfortable with nice onobstructed view,[suite][0],[view][+],,,,,,,,,,,
c45000013,s1,"Terrible experience , old rooms , service poor , price high compare to quality  The only good things is the Club Lounge Manager which is very good , all the rest forget it   The Taxi waiting time at the Hotel is over 30 min sometimes and they are not organized at all",[experience][-],[rooms][-],[service][-],[price][-],[Club Lounge Manage][+],,,,,,,,
c98,s8,The bathroom was large and had all of the essential facilties,[bathroom][0],[facilities][0],,,,,,,,,,,
c50242,s11,The walls and floors were damp and dirt,[walls][-],[floors][-],,,,,,,,,,,
c45000022,s5,"staff could not find our room (or name) in their system and since, have dealt the issue with extreme bad manner",[staff][-],[manner][-],,,,,,,,,,,
c48,s5,Note though that the hotel does not have a shuttle to the ferry or airport like most of the larger hotels do,[shuttle][-],,,,,,,,,,,,
c10996,s4,Location is really good as well,[Location][+],,,,,,,,,,,,
c4507,s2,The check in was quick despite the number of people,[check in][+],,,,,,,,,,,,
c60114,s5,The in room dine in was good but a bit expensive but the Aurora restaurant didn't taste as good as I expected,[in room dine][+],,,,,,,,,,,,
c50274,s3,We've made a reservation a month ago requesting connected room for each one of us,[reservation][-],,,,,,,,,,,,
c11362,s2,"What a gorgeous property, immaculate services rendered, good shopping outlets and fantastic F&B choices",[service][+],[shopping][+],[F&B][+],,,,,,,,,,
c7480,s7,An apology was given at the time along with an upgrade,[upgrade][0],,,,,,,,,,,,
c20,s5,"In the evening cocktails and ""canapes"" are actually enough for an evening meal",[cooktails][0],[canapes][0],,,,,,,,,,,
c6894,s7,We stayed three adults in one room and got a comfortable extra bed in no time after arrival,[room][0],[bed][0],,,,,,,,,,,
c14963,s3,"The team helped with creating a truly memorable experience with restaurant and show bookings, as well as some of the highest quality hotel services we have experienced",[experience][+],[restaurant][+],,,,,,,,,,,
c60046,s5,I thought night view is fantastic,[view][+],,,,,,,,,,,,
c12743,s1,My wife and I caught an Accor sale on the Sofitel Macau at Ponte 16 and wow was it worth it for the price we paid,[price][+],,,,,,,,,,,,
c50117,s3,"For drinking they don't have good lounge now also 1F tea space charged me 100%, ask asked AMEX SPG discount they don't know how work",[drinking][0],[lounge][-],,,,,,,,,,,
c50558,s5,"Also, the hotel staff is not conversant in English",[staff][-],,,,,,,,,,,,
c50080,s5,"Upon my check in this stay, the check in lady seems did not know about my preferences",[check in][0],[check in lady][-],,,,,,,,,,,
c50541,s4,My biggest gripe is the ELEVATOR SYSTEM!,[ELEVATOR SYSTEM][-],,,,,,,,,,,,
c60144,s5,"The staff was amazing:  from the porters to the management, the service was consistently great without being overbearing, even for us average Joe's",[staff][+],[service][+],,,,,,,,,,,
c4321,s1,Comfy and spacious room provide excellent services near to main tourist attractions there are nice eatery outisde the hotel the staff is very helpful help mefind my handphone will definitely re visit thr hotel when I am back to macau,[room][+],[services][+],[staff][+],,,,,,,,,,
c60125,s3,Concierge spoke perfect English,[Concierge][+],,,,,,,,,,,,
c11790,s4,"Also the hidden gems in this establishment is the staffs namely jj,james,lukas and also crisel who always welcomes us with a smile and hospitality",[staffs][+],,,,,,,,,,,,
c50030,s1,"The first thing I noticed about the Sheraton Macau, and Taipa Island in general, is the shear size and awe of everything",[size][0],,,,,,,,,,,,
c60076,s6,Being on the high floor gives us very good view of Macau both day and night,[view][+],,,,,,,,,,,,
c56,s6,Service was fantastic too,[service][+],,,,,,,,,,,,
c50109,s2,One of the bell boy doesn__ seem helpful at all,[bell boy][-],,,,,,,,,,,,
c50454,s13,Probably the unprofessional staff forgot to put Air conditioning there,[staff][-],[Air conditioning][-],,,,,,,,,,,
c60138,s5,"From the time we arrived to hotel until stepped out, staffs are amazingly friendly, attentive and helpful",[staffs][+],,,,,,,,,,,,
c50205,s4,"Room facility is not good, very low quality products on the bathroom",[Room facility][-],[products on the bathroom][-],,,,,,,,,,,
c18718,s4,"Inside the hotel, there is a massive shopping place, which is decorated like in Venice, with a canal built between shops",[shopping][0],,,,,,,,,,,,
c60080,s3,"Unlike several other luxury hotels in Macau where we felt like we had to fight for attention in order to get help, in Altira we were addressed by name and every staff we we met were ready and willing to offer us help whenever we needed",[staff][+],,,,,,,,,,,,
c69,s6,The shuttle bus from the Ferry is great and ran about every 15 mins and is free.,[shuttle bus][0],,,,,,,,,,,,
c18604,s6,i call to the reception that i wanna use the paid wifi she was giving me a id and password but it doesnt work,[wifi][0],[reception][0],,,,,,,,,,,
c50397,s3,The check in queue was very long and you feel being rushed,[check in][-],,,,,,,,,,,,
c3147,s1,A true sample of excellent hospitality The rooms are all with a bathtub suitable for two,[bathtub][0],,,,,,,,,,,,
c7702,s3,"Althogh my hotel booking was cancelled, Mr. Eduardo Cailan gave us the stay as we boolked with his great hospitality and warm smile that was most inpressive service throuth our stay",[staff][+][p],[service][+],,,,,,,,,,,
c14529,s1,First time to stay at Sofitel Macau and was a very pleasant experience at this hotel,[experience][+],,,,,,,,,,,,
c80001,s2,"The room was elegant, the service was great as well",[room][+],[service][+],,,,,,,,,,,
c7814,s4,"Once again, Sheraton outdid the competition in service and amenities for us and our two kids, 10 and 12",[service][+],[amenities][+],,,,,,,,,,,
c50563,s3,"Maybe because it was a  almost free room , the view was not what I expected",[view][-],,,,,,,,,,,,
c1043,s2,The executive lounge had an excellent choice of food and beverage,[executive lounge][0],[food][0],[beverage][0],,,,,,,,,,
c19124,s2,However to get to our room we were directed to go through the smoking area of the casino,[room][0],[smoking area][0],,,,,,,,,,,
c60074,s8,"Water, soft drinks and beer from the lovely minibar",[minibar][+],,,,,,,,,,,,
c60075,s3,Complementary breakfasts were offered to us even though my booking does not included breakfast (in fact I booked at a very very low price),[breakfasts][+],,,,,,,,,,,,
c10823,s2,"First of all, I love this suite room so beautiful",[suite][+],,,,,,,,,,,,
c4,s5,deep bath tub with jacuzzi,[bath][0],[jacuzzi][0],,,,,,,,,,,
c50295,s2,"Room was clean but 1 key card needed replacment took me standing in front of room door for  n3arly 15m  Yes, the hotel was too complicated to get lost",[Room][-],[key card][-],,,,,,,,,,,
c50175,s3,Otherwise you are expect to wait for hours to finish your check in procedure,[check in][0],,,,,,,,,,,,
c89,s3,"We also love the ambience, the very good service, and the hospitality of the staff",[ambience][+],[service][+],[staff][+],,,,,,,,,,
c10551,s4,Their breakfast buffet is amazing,[breakfast buffet][0],,,,,,,,,,,,
c60112,s1,I was very fortunate to book during the Easter break and receive a great deal on an excellent room with a fantastic view and and hour long Spa treatment,[room][+],[view][+],[Spa][+],,,,,,,,,,
c3543,s8,"After a very smooth check in we were escorted to our room, which had been upgraded to a Grand Executive Suite, I think the room was bigger than the first home i ever owned",[check in][0],[executive suite][+],[room][0],,,,,,,,,,
c50186,s10,Try the food hall in the Parisian or Venetian,[food hall][0],,,,,,,,,,,,
c18128,s11,"Every where the staff is curtous and caring to the needs of guests, that is a part of the training i guess",[staff][0],,,,,,,,,,,,
c9867,s5,"From front office to urban kitchen, concierge, security, every person we met were so wonderful, we fell in love with the place and people",[front office][+],[concierge][+],[security][+],,,,,,,,,,
c4,s4,Bvlgari Toiletries are provided,[Bvlgari Toiletries][0],,,,,,,,,,,,
c14654,s4,Pool is nice with great shower and sauna,[Pool][+],[shower][+],[sauna][+],,,,,,,,,,
c50069,s5,The service I encountered is quite similar to the check in process with a lot of people come and go by asking questions,[check in][0],,,,,,,,,,,,
c6875,s6,The hotel is huge and getting from one place to another can be quite a walk,,,,,,,,,,,,,
c2054,s3,"Staff very accommodating, hotel new and sparkly, rooms clean and well sized, bathrooms well appointed",[Staff][+],[rooms][+],[bathrooms][+],,,,,,,,,,
c8465,s2,"But the SPG counter team and Mr Stephen Tsui at Sheraton Cotai Macau are always courteous and friendly, a smile to their faces each time you are greeted",[staff][+][p],,,,,,,,,,,,
c45000020,s10,Check in was disappointing,[Check in][-],,,,,,,,,,,,
c2769,s1,"This is my first time to stay in Macau, very beautiful memorable two nights three days",[experience][+][u],,,,,,,,,,,,
c60144,s8,Housekeping is pristine,[Housekeeping][+],,,,,,,,,,,,
c1191,s11,This is a wonderful and the best 5 stars resort for my frequent visit to Macau and it worths for every dollar I paid both for the service and facility in Conrad Macau,[visit][+],,,,,,,,,,,,
c1103,s2,Facilities to service exceeded expectation,[facilities][+],[service][+],,,,,,,,,,,
c50443,s6,Room was small for Macau,[Room][-],,,,,,,,,,,,
c20549,s2,Rooms are very spacious with beautiful decor,[Rooms][+],[decor][+],,,,,,,,,,,
c60112,s2,"When we arrived, we found it odd to have to take the lift to the top of the building to find the lobby to check in, quite unique but again, slightly odd",[lobby][+],,,,,,,,,,,,
c50244,s7,Bathroom is spacious,[Bathroom][0],,,,,,,,,,,,
c20880,s6,The breakfast buffet has three options the biggest spread being the most chaotic in their cafe.,[breakfast buffet][0],[café][0],,,,,,,,,,,
c50205,s7,They put a notice to call the room service in case you want to fill the mini bar,[room service][0],[mini bar][0],,,,,,,,,,,
c80072,s4,Throughout the stay all the staffs were really warm and friendly and the property was in pretty good condition,[staffs][+],,,,,,,,,,,,
c35000025,s4,"Not only that, the layout of the entire place doesn't even feel like I was staying in a proclaimed 5 star hotel",[layout][-],,,,,,,,,,,,
c60026,s1,The bellboy on the first floor was so kind,[bellboy][+],,,,,,,,,,,,
c50104,s3,"Over the past 6 months or so, I've stayed here 3 times and on each occasion I was told the property was sold out and no upgrade was available",[upgrade][-],,,,,,,,,,,,
c45000033,s4,"The receptionists were rude and impolite, two of my vvip guests were so unhappy because of their innocent behavior and untrained conversation, finally, my vvip guests went to Conrad hotel and paid by themselves, I was embarrassed to them",[receptionists][-],,,,,,,,,,,,
,s4,I was told by the reception that I wasn't the only guest who had this problem that they had a few guests who thought they had booked the same as me but it wasn't showing on their,[upgrade problem][-],,,,,,,,,,,,
c6084,s4,"I have never had such great customer service, she made us feel so special",[customer service][+],,,,,,,,,,,,
c10996,s6,"Eiffel Tower is not worth going up, since you can see the same view from top floor rooms",[view][0],[top floor][0],,,,,,,,,,,
c50716,s7,And it was a relief when we were done with the check in,[check in][-],,,,,,,,,,,,
c7212,s5,"So I went to the SPG counter, the queue is long and there's only two staff at the counter, and they took ages to finish one check-in, one even keep chatting with the customers on and off",[counter][0],[staff][-],,,,,,,,,,,
c18208,s8,Some of the food (e.g. cheeses) were stale,[food][0],,,,,,,,,,,,
c60039,s7,"The only downside I found is that there is no dedicated restaurant for western breakfast, so in-room dining / room service is the only option",[restaurant][-],[western breakfast][-],,,,,,,,,,,
c50186,s5,"Pillows are those super soft falls away type, that you either love or hate",[Pillows][0],,,,,,,,,,,,
c50587,s1,"To start with: while the rooms are nice, the location is just wrong",[rooms][+],[location][-],,,,,,,,,,,
c50103,s6,SPG member exclusive area was used by everyone without any management,[member exclusive area][-],,,,,,,,,,,,
c1191,s7,The suite was wonderful and luxurious.,[suite][+],,,,,,,,,,,,
c12840,s6,Thank you,,,,,,,,,,,,,
c20410,s9,Cons:  Huge resort,[resort][+],,,,,,,,,,,,
c7317,s5,The rooms are quiet and comfortable.,[rooms][0],,,,,,,,,,,,
c50742,s2,Check in lobby was HUGE with flocks of people,[Check in lobby][-],,,,,,,,,,,,
c14271,s1,My girl friend and I checked into the hotel yesterday and have been very pleased with the stay to date,[stay][+],,,,,,,,,,,,
c15285,s3,We were given the 19th floor rooms with the stunning view of the Parisian (Eiffel Tower) and the whole strip,[view][+],,,,,,,,,,,,
c14452,s10,The casino is unobtrusive,[casino][0],,,,,,,,,,,,
c5293,s1,"we booked on july 21 for a night to celebrate our birthday with friends, and upon check in FO staff Erika approach us with warm welcome and smile that makes our day and assists us on our checking in",[staff][+],,,,,,,,,,,,
c50685,s7,NO WIFI in rooms and even if you want to pay its only available on LAN,[WIFI][-],[rooms][-],,,,,,,,,,,
c60125,s4,We even were provided an extra-early room service breakfast free of charge as we were missing our breakfast to get the ferry to HK International Airport,[room service breakfast][+],,,,,,,,,,,,
c11507,s3,"There was a bunk bed, small table with 2 bean chairs",[bed][0],[table][0],,,,,,,,,,,
c50668,s4,"In addition, I stayed with my room for 2 nights, however, the housekeeping rang the room bell twice to wake me up at 10:00 am",[housekeeping][-],,,,,,,,,,,,
c19713,s3,the food court was just amazing,[food court][0],,,,,,,,,,,,
c3526,s11,Lining up for taxis and shuttle was well organized,[shuttle][+],,,,,,,,,,,,
c50178,s6,The reason I gave a 3-star rating was the poor design of the shower and the breakfast situation,,,,,,,,,,,,,
c50383,s2,"1) checking In: the front desk, had a massive had time, almost walked out kind of bad",[checking in][0],[front desk][-],,,,,,,,,,,
c50629,s5,"I could have checked in the club lounge, however, there was security on the ground floor who was very rude and did not allow me to go up and did not speak English, thus had to checkin in a big queue",[club room][-],[security][-],,,,,,,,,,,
c50000,s1,"Room is big, with a large bathroom with shower and bath tub separated",[room][0],[bathroom][0],[shower][0],[bath tub][0],,,,,,,,,
c50067,s1,"It's a huge hotel, lots of elevators, somewhat difficult to navigate, have to change lifts at different floors to go from room to lounge",[elevators][0],[navigate][-],[lifts][0],[floors][0],[lounge][0],,,,,,,,
c90,s5,You would think for the amount of money you are paying they would have flat screen tvs,[tvs][0],,,,,,,,,,,,
c50321,s10,Then the next day came and a Front office agent knock on the door at 1245pm asking us to checking saying_,[Front office agent][0],,,,,,,,,,,,
c80035,s5,Though the most amazing feature of this hotel is the temperature controlled plunge pool that lines the panoramic windows inside every room,[plunge pool][+],[windows][+],,,,,,,,,,,
c50209,s2,Free shuttle bus available to Galaxy area,[shuttle bus][0],,,,,,,,,,,,
c50179,s4,The bathrooms very small,[bathrooms][0],,,,,,,,,,,,
c3629,s9,"The bar table, the coffee machine (yes, it's Nespreso and it's free), the view.... all of us had our jaws on the floor",[bar table][0],[coffee machine][0],[view][+],,,,,,,,,,
c50190,s10,I asked the reception desk staff if I have to pay for the drinks that we have ordered last night,[reception desk staff][0],,,,,,,,,,,,
c3515,s2,Easy access to downtown by the shuttle service offered by the City of Dreams,[shuttle service][+],,,,,,,,,,,,
c7470,s9,"After I enjoyed a relaxing Shine spa,  i was resting in my room.",[spa][0],[room][0],,,,,,,,,,,
c94,s10,No simple inexpensive shops or supermarkets around the area,[shops][0],[supermarkets][0],,,,,,,,,,,
c12745,s4,"After the reservation issue was fixed, I was told the room was ready but they would like to have a final inspection of my room to make sure everything was fine",[room][0],,,,,,,,,,,,
c4425,s7,Yes you can delete it and pretend not happened however still need to accept your mistake,[service][-][u][p],,,,,,,,,,,,
c80038,s1,"Great location, really pleasant and clean rooms with modern decor, and the thing that makes Banyan Tree hotel macau such a good place to stay are the staff",[location][+],[rooms][+],[decor][+],[staff][+],,,,,,,,,
c50332,s6,We had a deluxe room which was fine - it was clean and comfortable,[deluxe room][0],,,,,,,,,,,,
c60025,s5,Great choice for the value,[value][+],,,,,,,,,,,,
c64,s3,"Since this hotel is enormous there are many different check in counters/desks, the bus dropped us off at the east check in counter/desk which no one greeted us at the door or open the door nor did anyone help us with our luggage",[navigation][-][u],[bus][0],,,,,,,,,,,
c80042,s3,Would definetely recommend this hotel to everybody and specially belon and saffron restaurants in the hotel,[restaurants][+],,,,,,,,,,,,
c60150,s4,"On arrival at the hotel we were checked in by friendly and helpful staff that quickly registered us and showed us to our room, which was a pleasant suite of quite reasonable size with stylish and well fitted bathrooms",[staff][+],[room][0],[suite][+],[bathrooms][+],,,,,,,,,
c50352,s1,"Check in: had my stay at Sheraton Macao on Chinese New Year eve, crowd was expected but the whole queue was beyond my expectation Hotel should arrange more front office staff during such peak season; can__ remember how long I have queued up but the experience sucks   -	Room: the room size is above average compared to most of the standard room",[Check in][-],[queue][-],[front office staff][-],[Room][0],[room size][0],,,,,,,,
c8,s8,I'm so thankful for the staffs here,[staff][+],,,,,,,,,,,,
c11562,s3,It took a little while but the front desk guy was very helpful,[front desk guy][+],,,,,,,,,,,,
c60134,s6,"The food was great (strongly recommend the Japanese hot-pot), and the view from the roof terrace bar was pretty spectacular",[food][+],[view][+],[roof terrace bar][+],,,,,,,,,,
c50129,s2,"Read a few good reviews and decided to book this hotel, but I was wrong",,,,,,,,,,,,,
c67,s4,Restaurants are available although not Las Vegas style in terms of the varied selection,[restaurants][+],,,,,,,,,,,,
c50272,s3,We waited for about 15 minutes for a shuttle bus to get to the hotel,[shuttle bus][0],,,,,,,,,,,,
c50246,s6,"Eventually, front desk gave us the suit which we booked but in the evening they asked us to move the rooms as our type of room was reserved by other guests, however we reserved the same type of the room",[front desk][0],[rooms][0],[room][0],[room][0],,,,,,,,,
c50476,s1,We walked in to checkin counter where one of the front line staff was talking in rudely to one of the hotel guests,[staff][-],,,,,,,,,,,,
c50056,s1,"Online booked and you can chose the self service machines to check in, Go early, the line is very very long in the afternoon",[check in][0],,,,,,,,,,,,
c20062,s4,yuck! anyway u have 3 restaurant options of free breakfast or lunch,[restaurant][0],[breakfast][0],[lunch][0],,,,,,,,,,
c50075,s5,We spent over an hour wandering through the shopping mall with tired children and grandparents before rooms were ready,[shopping mall][0],[rooms][0],,,,,,,,,,,
c50089,s8,meh~  Talking about the room,[room][0],,,,,,,,,,,,
c50062,s5,It's always a long queue at the main restaurant and we always had to be ushered to another restaurant,[restaurant][-],,,,,,,,,,,,
c50017,s1,"I stay at the hotel for a company function, the food quality wasn't that good",[food quality][-],,,,,,,,,,,,
c50417,s9,zero exclusivity with a huge dining area which serves mediocre food,[dining area][-],[food][-],,,,,,,,,,,
c50661,s4,the view at the back of the hotel overlooks a desolate swamp and is a little depressing,[view][-],,,,,,,,,,,,
c7648,s8,"Now, I'm sure this isn't entirely common, and perhaps they had vacancies in their suites, but who"", '_'",[suites][0],,,,,,,,,,,,
c50168,s11,That's the first time that we experience such a bad service in an Hotel of that standing,[service][-],,,,,,,,,,,,
c50036,s3,Please see the following point:  1We checked out at 13:00 and proceeded to leave our luggage with the bell service,[checked out][0],[bell service][-],,,,,,,,,,,
c60134,s4,I really liked the minimal decor and the size of the rooms,[decor][+],[rooms][+],,,,,,,,,,,
c60115,s4,The bathroom features a large tub and shower room,[bathroom][+],[tub][+],[shower room][+],,,,,,,,,,
c7470,s11,The manager replied the,[staff][0][p],,,,,,,,,,,,
c60066,s2,This restaurant locates at higher floor can absorb sunlight heard that watch fireworks is fantastic here,[restaurant][0],[floor][+],,,,,,,,,,,
c53,s4,hope to see you guys soon,,,,,,,,,,,,,
c10551,s5,You get a wide selections of traditional Asian and western breakfast,[breakfast][0],,,,,,,,,,,,
c50,s2,"The hotel is ok, rooms a bit dated , amenities fantastic ( Occitane) but this trip was memorable for me - just because of one man",[room][0],[amenities][0],[experience][+][u],,,,,,,,,,
c50603,s2,"The room was OK, but not as good as I expected",[room][-],,,,,,,,,,,,
c5439,s4,"From the first day we arrived at our room, even though we clearly check in as 4 adults, all the amenities, towel, slipper, bottle water etc only prepared for 2 person",[room][0],[amenities][0],[towel][0],[slipper][0],[bottle water][0],,,,,,,,
c50171,s2,It took us around 50 mins to check in,[check in][-],,,,,,,,,,,,
c60061,s7,I especially like the indoor pool which is well equipped with spa facilities,[indoor pool][+],[spa facilities][+],,,,,,,,,,,
c60014,s3,The facilities in the pool and spa are mesmerising,[facilities][+],[pool][+],[spa][+],,,,,,,,,,
c50274,s7,We definitely won't stay this hotel anymore,,,,,,,,,,,,,
c7282,s1,Took a family room which was effectively a suite...main bedroom + kids themed room with a bunk bed,[family room][+],[suite][+],[bedroom][+],,,,,,,,,,
c60062,s4,very best in service,[service][+],,,,,,,,,,,,
c50617,s3,"In short, the room rate was bit expensive without breakfasts and Wi-fi",[room rate][-],[breakfasts][-],[Wi-fi][-],,,,,,,,,,
c886,s9,"But we found out it was still the same type of room but the only difference was ""1 King bed"" vs ""2 twin beds""",[room][0],,,,,,,,,,,,
