c15336,s6,One negative was that those staying in the celebrity tower don't have access to the indoor pool,[access][-],,,,,,,,,,,,
c4066,s3,we really liked macau because you can walk around and visit all the casinos and what they have to offer in terms of food and shopping,[food][+],[shopping][+],,,,,,,,,,,
c50291,s4,Too crowded cheap casino atmosphere,[atmosphere][-],,,,,,,,,,,,
c60105,s8,"Even if it is a casino hotel, you won't see those crowds at all and the service is really top notch!",[service][+],,,,,,,,,,,,
c10,s2,The tower is looks gorgeous at night,[tower][+],,,,,,,,,,,,
c50323,s3,I think a little more attention to quality needs to be taken,[quality][-],,,,,,,,,,,,
c2462,s2,Excellent service,[service][+],,,,,,,,,,,,
c44,s3,The staff are super helpful,[staff][+],,,,,,,,,,,,
c50065,s4,"During the time I am seeking for help to manage my booking, I receive no active assistance by the hotel staff",[staff][-],,,,,,,,,,,,
c7470,s7,He said I could call from the room because he doesnt recommend to have the machine on when I am still in the room.,[room][0],,,,,,,,,,,,
c36,s3,"he hotel is not in the city center (Cotai), but you can easily get to the city by bus (take a free casion shuttle, a public bus or a taxi for less than 10 USD)",[shuttle bus][+],,,,,,,,,,,,
c60144,s8,Housekeping is pristine,[Housekeeping][+],,,,,,,,,,,,
c2220,s8,"Although I switch on the air conditioner, the smell still strong",[air conditioner][+],[smell][-],,,,,,,,,,,
c50026,s3,tip: book direct with hotel next time so can use e-check in,[e-check in][0],,,,,,,,,,,,
c50272,s6,Our room was a delux twin,[room][0],,,,,,,,,,,,
c50200,s4,"The receptionist did not greet me, not welcoming and not smiling",[receptionist][-],,,,,,,,,,,,
c18314,s5,The rooms and bathrooms are spacious and very well done,[rooms][+],[bathrooms][+],,,,,,,,,,,
c8,s3,"Anyway, be careful of taxis in Macau, they will charge you a lot (not using meter)",[taxi][0],,,,,,,,,,,,
c1165,s4,"Every time I stayed here, I felt that I was genuinely welcome by all the staffs I met because they truly appreciated I chose their hotel",[staffs][+],,,,,,,,,,,,
c60099,s4,Room is super comfortable with amazingly huge bath tub (you can even fit in 4 people i guess,[Room][+],[bath tub][+],,,,,,,,,,,
c60098,s4,"However, the best part about this hotel is the service, everyone, from the doorman to reception to the pool attendant are friendly and respectful and go above and beyond",[service][+],[doorman][+],[reception][+],[attendant][+],,,,,,,,,
c8001,s2,"The hotel was fine, the room was a twin and perfectly big enough",[room][0],,,,,,,,,,,,
c17028,s3,Putting that aside the hotel is awesome and the room we stayed in was very spacious and had fantastic views.,[rooms][0],[views][0],,,,,,,,,,,
c84,s4,Everything very geared up for families.,,,,,,,,,,,,,
c50026,s8,good 1: comfy bed n clean room,[bed][0],[room][+],,,,,,,,,,,
c50001,s1,All the filipino staves and security personnel from the hotel and in casino are all acting bossy and disrespectful,[filipino staves][-],[security personnel][-],,,,,,,,,,,
c20305,s7,not to forget the canal ways and the mall experience and the beautiful 'sky,[mall][+],,,,,,,,,,,,
c8867,s2,"As a Starwood Guest I was first offered an alternative room with a better view, but on learning that my wife and I were staying for a couple of nights to celebrate our 30th wedding anniversary we were upgraded fully to a suite that provided us with luxury we could only dream of",[room][0],[view][+],[suite][+],,,,,,,,,,
c14204,s2,Staff is very service mind oriented,[Staff][+],,,,,,,,,,,,
c5331,s1,"Room was very nice, and met all my needs very well",[Room][+],,,,,,,,,,,,
c76,s3,Thumb up to the FO at the SPG member reception which all I've encountered were very helpful and efficient,[FO][+],[member reception][+],,,,,,,,,,,
c80,s3,She always responded kindly and actively whatever we asked her,[service response][+][p],,,,,,,,,,,,
c50053,s1,"As a SPG member and a repeated guest, this Sheraton outlet kept disappointing us",[Sheraton outlet][-],,,,,,,,,,,,
c60145,s4,Speedy check-in and hot tea were served by our personal porter once we were in the room,[Check-in][+],[hot tea][+],,,,,,,,,,,
c2,s14,It's rather pretty,[p][+],,,,,,,,,,,,
c9349,s1,It was a truly remarkable experience I had with Sheraton Macau and the guest relation team in December 2012 because they provided excellent service in helping my proposal plan to my girlfriend,[experience][+],[staff][+][p],[service][+],,,,,,,,,,
c50165,s5,The attendants in the lobby were two things,[attendants][-],,,,,,,,,,,,
c60029,s1,"It is absolutely a pleasant experience to stay at Altira, the best stay I've had so far Right from the point you check in, every little details is well taken care of",[check in][+],,,,,,,,,,,,
c1438,s2,"The rooms are beautiful, well maintained and very warm and comfortable",[rooms][+],,,,,,,,,,,,
c50257,s4,"The even worst part is the queue for breakfast are extremely long , with over 30 people queuing outside",[queue for breakfast][-],,,,,,,,,,,,
c50031,s1,"I ve been trying the swimming pool the 18th of july half hour before the expected closing time, i was wearing a swimming slip of versace that was not evidently underwear, and the guys  in charged of the maintainance of the swimming pool just before to get inside the water told me in a rude way that i could'n get in because i was wearing underwear i show to him that it wasn't but it kept insisting rudely, finally i could enter and a second one even more arrogant then the first told me to leave immediately the swimming pool because of i thought i was wearing underwear, i use to stay in 5 stars hotel, i never could expect a bad service and such impolite staff in a marriott hotel, is unacceptable, i lost 15 minutes that i could spent inside the water arguing with them",[swimming pool][0],[guys in charged][-],[service][-],[staff][-],,,,,,,,,
c11,s7,"Our view was of the city, not the prettiest, bit shabby, but interesting",[view][c],,,,,,,,,,,,
c20663,s11,"Other than that, Venetian food court on level 3 also had 2 restarants which were serving Indian Dishes",[food court][0],[indian dishes][0],,,,,,,,,,,
c9747,s7,Such a wonderful hotel and staff,[staff][+],,,,,,,,,,,,
c18,s7,The service was quick and they even kept in mind what kind of tea we like,[service][+],[tea][0],,,,,,,,,,,
c50055,s6,Breakfast in their restaurant Feast OMG I went at 9:45 and it was so long line that again I need to wait with my kid to get a table,[Breakfast][-],,,,,,,,,,,,
c2906,s7,"The bedding was superb and the bathtub, shower, bathrobes and L'Occitane amenities were total luxury",[bedding][+],[bathtub][+],[shower][+],[bathrobes][+],[amenities][+],,,,,,,,
c50333,s6,Room was neat & clean - although i found a hair on the showerhead,[Room][-],,,,,,,,,,,,
c1165,s3,"However, I keep on coming back because the uniqueness of the its service",[service][+],,,,,,,,,,,,
c83,s3,From entertainment to restaurants is the fun to the magic of this hotel,[entertainment][+],[restaurants][+],,,,,,,,,,,
c9867,s6,"If you are reading this, we are loss of words to explain the wonderful experience we have had.",[experience][+],,,,,,,,,,,,
c80011,s1,"Its my second time at banyan tree cabana chill out, still highly recommended resort deck around macau, never fail to satisfy my  experience",,,,,,,,,,,,,
c5909,s2,"i really apreciated about the service from the hotel especially to Mr ipit, the staff really helpfull to accompanying me go to hospital and help me to arrange the corpse",[service][+],[staff][+][p],,,,,,,,,,,
c449,s1,"Had another amazing stay in this wonderful hotel, which is one of my ultimate favourites in the whole world",[stay][+],,,,,,,,,,,,
c18421,s2,"Its an amazing, superb and a beautiful property in the heart of the city",[property][+],,,,,,,,,,,,
c14684,s5,Good wine and meals,[wine][+],[meals][+],,,,,,,,,,,
c86,s2,"Grand and majestic, the hotel allows you to be transported to luxurious Europe, with its sparkling chandeliers and gigantic paintings",[chandelier][+],[painting][+],,,,,,,,,,,
c6,s9,"The other thing is simply, the Venetian is too big",[room][c],,,,,,,,,,,,
c9867,s1,The best experience we have had so far,[experience][+],,,,,,,,,,,,
c19966,s3,The room was lux and lavish with all the trimmings,[room][+],,,,,,,,,,,,
c6143,s10,Somebody needs to drive the fact to their front desk staff that hospitality is all about being pleasant and warm especially when we arrive after a long humid day,[front desk][+],,,,,,,,,,,,
c80000,s3,The halls in the room levels makes it feel like you are permanently in a luxury spa and the housekeeping staff are very helpful,[halls in the room][+],[housekeeping staff][+],,,,,,,,,,,
c60111,s2,"We were treated like ViPs the whole time, with the staff being very helpful and professional",[staff][+],,,,,,,,,,,,
c50383,s2,"1) checking In: the front desk, had a massive had time, almost walked out kind of bad",[checking in][0],[front desk][-],,,,,,,,,,,
c50034,s9,Mattress is a bit too hard for me and We both couldn't sleep well,[Mattress][-],,,,,,,,,,,,
c50227,s4,"As a 4000 room property it's to be expected but waiting in lines of hundreds of people to check-in, best to avoid the 3pm check-in time altogether",[check-in][-],,,,,,,,,,,,
c35,s7,"The room itself was very tastefully decorated, and well lit",[room][+],,,,,,,,,,,,
c80006,s3,All the room attendants are very well trained,[room attendants][+],,,,,,,,,,,,
c6925,s1,Booked the family suite which includes a room for the 2 kids,[family suite][0],,,,,,,,,,,,
c3526,s3,Check in was pretty straightforward although the process took 20 minutes,[Check in][+],,,,,,,,,,,,
c60038,s2,staff are super and very attentive to your needs,[staff][+],,,,,,,,,,,,
c11896,s8,The fitness and spa centres are well maintained as well,[fitness][+],[spa centres][+],,,,,,,,,,,
c59,s7,No crazy long line and front desk personnel are accommodating unlike in Singapore,[front desk personnel][+],,,,,,,,,,,,
c14452,s11,Good business facilities at hotel too,[business facilities][+],,,,,,,,,,,,
c60027,s1,Room design and Resort (inner swimming pool and jacuzzi) quite good Staff service quolity especially Concierge and Room service is excellent,[Room design][+],[Resort][+],[swimming pool][+],[jacuzzi][+],[Staff service][+],[Concierge][+],[Room service][+],,,,,,
c60047,s3,All experience from check in /check out was wonderful,[check in][+],[check out][+],,,,,,,,,,,
c18666,s3,"Room service is good, what a perfect hotel, cant wait to stay here again someday",[Room service][+],,,,,,,,,,,,
c50245,s4,"Upon entering the room was the smell of air freshener, while we didn't bother changing the room, the smell took quite a while to ease off a bit, using full blast of air conditioning",[smell][0],[room][0],,,,,,,,,,,
c4794,s1,it was great experience staying in sheraton macau,[experience][+],,,,,,,,,,,,
c80031,s3,"All the housekeepers in 28th floor were extremely friendly, helpful and very professional",[housekeepers][+],,,,,,,,,,,,
c4425,s7,Yes you can delete it and pretend not happened however still need to accept your mistake,[service][-][u][p],,,,,,,,,,,,
c50319,s5,"Ordered pizza from room service, very expensive cardboard just awful",[pizza][-],[room service][-],,,,,,,,,,,
c3468,s1,"for relaxing trip, Grand Hyatt offer a great great room with twin bed, you can separate the ""fun"" and ""sleeping"" region",[room][+],[twin bed][0],,,,,,,,,,,
c16952,s2,"The rooms, lobby, casino, everything",[rooms][0],[lobby][0],[casino][0],,,,,,,,,,
c50029,s7,I suspect the management has changed hands to local management,[management][-],,,,,,,,,,,,
c50103,s5,the manager actually feel like is okay without showing any apologize,[manager][-],,,,,,,,,,,,
c50035,s2,What 5 star hotel in the modern world has you wait over an hour just to check in?  ,[check in][-],,,,,,,,,,,,
c20880,s4,The pools are also fantastic,[pools][0],,,,,,,,,,,,
c17314,s4,The small outdoor pool (1 of 3) was over 18's which suited us perfectly,[outdoor pool][+],,,,,,,,,,,,
c3,s1,The room was perfect,[room][+],,,,,,,,,,,,
c5423,s1,"Good preparation with the cookies and free shuttle bus between dock and hotel, easy bus station to the downtown and attractions, helpful service and cleaning room with the beautiful view",[cookies][+],[shuttle bus][+],[service][+],[room][+],[view][+],,,,,,,,
c60016,s4,The room service waiter was a Filipino too and was very kind and friendly,[room service waiter][+],,,,,,,,,,,,
c50301,s1,"Breakfast buffet: unexpectedly disappointed, not many choices",[Breakfast buffet][-],,,,,,,,,,,,
c5745,s4,During meal time serve by Miss Jade LY and Ada Chan,[staff][0][p],,,,,,,,,,,,
c60157,s11,The steam and sauna and Jacuzzi in the changing room worth a visit~!  The breakfast we had inroom is very nice,[steam][+],[sauna][+],[jacuzzi][+],[changing room][+],,[breakfast][+],,,,,,,
c50302,s13,The breakfast system was also not efficient,[breakfast system][-],,,,,,,,,,,,
c60107,s2,"very nice amenity, comb, tooth brush",[amenity][+],[comb][+],[tooth brush][+],,,,,,,,,,
c20555,s6,She didn\'t attempt to offer luggage storage assistance or at least ask for name and check my reservation status,[staff][0][p],,,,,,,,,,,,
c50133,s3,I didn't know much about Macao so location of this hotel wasn't too good for me,[location][-],,,,,,,,,,,,
c50190,s10,I asked the reception desk staff if I have to pay for the drinks that we have ordered last night,[reception desk staff][0],,,,,,,,,,,,
c80029,s8,Good swimming pool and lazy river in complex,[swimming pool][+],,,,,,,,,,,,
c60000,s7,Offered us the bath service by seeing us being tired from the day and brought us the lavender bath-bomb,[bath service][+],[bath-bomb][+],,,,,,,,,,,
c1165,s2,"Being Conrad, the room and the environment can be expected to be excellent, which they are",[room][+],[environment][+],,,,,,,,,,,
c50134,s1,Sheraton is not my favourite hotel especially not impressed at all with the check-in experience yesterday but this housekeeping lady is best in class,[check-in][-],[housekeeping][+],,,,,,,,,,,
c7019,s2,"In a nutshell, it was a frustrating and horrible experience and we will never be back",[experience][-],,,,,,,,,,,,
c50241,s1,"Check-in area very crowd & mess, we line up more than 40mins for check in",[Check-in][-],,,,,,,,,,,,
c21124,s4,The breakfast area is very far from our room which is located in the northern part of the hotel,[breakfast area][-],,,,,,,,,,,,
c80060,s3,The resort was not open since its winter time but tried the fitness center and the best part is the pool is in an infinity style over looking the other hotels of Cotai,[fitness center][+],[pool][+],,,,,,,,,,,
c50033,s2,The hotel fixed the check-in time at 3pm but they are not consider flexible check-in time to avoid crowded in the lobby at the same time,[check-in][-],[lobby][-],,,,,,,,,,,
c99,s2,Very boring casino and much more weaker then the venetian,[casino][-],,,,,,,,,,,,
c24,s3, wifi works well,[wifi][+],,,,,,,,,,,,
c60149,s7,"After arriving at the Macau Ferry Terminal, we were greeted by the bell boy was very kind",[bell boy][+],,,,,,,,,,,,
c17224,s1,The hotel is nothing less than a royal experience,[experience][+],,,,,,,,,,,,
c50223,s5,Rooms are very tired and nothing special certainly not up to standard for the price Bathroom & Toilet wasn't properly cleaned,[Rooms][-],[Bathroom][-],[Toilet][-],,,,,,,,,,
c60063,s3,The indoor pool is great when other hotels have closed outdoor pools for winter and it has fantastic views over to mainland Macau,[indoor pool][+],[outdoor pools][+],[views][+],,,,,,,,,,
c80009,s3,The services rendered by the team was exceptional and second to none,[services][+],,,,,,,,,,,,
c60065,s9,Ideal as our luxurious room had 2 king size beds A dressing room and separate wet room and WC Ideal!!!,[room][+],[beds][+],[dressing room][+],[wet room][+],[WC][+],,,,,,,,
c60122,s5,"And get back to your room, where you get absolutely the best view over Macao",[room][0],[view][+],,,,,,,,,,,
c50198,s4,"My most unsatisfactory part was that the next morning at around 10am, the next room was under renovation, and I have heard people drilling and banging the wall at 10am and I could not sleep at all",[next room][-],,,,,,,,,,,,
c60075,s6,"The mini bar for drinks and beers, the movies on demand, internet are all complimentary",[mini bar][+],[movies][+],[internet][+],,,,,,,,,,
c72,s5,This Sheraton has a private check in area for SPG Gold members,[private check in][+],,,,,,,,,,,,
c60155,s6,"Not  very large, but is indoors and has a great view",[indoors][+],[view][+],,,,,,,,,,,
c16469,s4,The restaurant was really clean and the service was efficient,[restaurant][+],[service][+],,,,,,,,,,,
c2016,s5,Not very good customer service,[customer service][-],,,,,,,,,,,,
c5284,s4,"the rooms are big and complete,they also lend you a smartphone with internet",[rooms][0],,,,,,,,,,,,
c3382,s4,Thanks to the room service team for sending us the cake and flowers,[room service][+],,,,,,,,,,,,
c3181,s1,very good experience by Hyatt Macau,[experience][+],,,,,,,,,,,,
c50159,s3,"So many things that make a hotel stay great did not exist here, First of all, we are SPG members, so we SHOULD be able to check in at the SPG counter, but they would not let us check in as we didn't have the card on us at the moment",[check in][-],[check in][-],,,,,,,,,,,
c78,s1,This is one of the few properties in the Hilton chain that know how to treat a diamond member,[member][+],,,,,,,,,,,,
c14,s5,Additionally breakfast is served everything morning and is very good,[breakfast][+],,,,,,,,,,,,
c50096,s1,I couldn't believe the bathroom was of such poor quality,[bathroom][-],,,,,,,,,,,,
c50303,s5,Rooms often not cleaned properly  and services poorly,[Rooms][-],[services][-],,,,,,,,,,,
c20286,s8,big bed with a sofa beda,[bed][+],[sofa beda][0],,,,,,,,,,,
c11184,s6,Have express check out for speedy takeoff however the check in counter only open from 1pm during the day,[check out][+][u],,,,,,,,,,,,
c3382,s2,Every staffs was so helpful,[staffs][+],,,,,,,,,,,,
c60134,s5,"We had drinks on the roof terrace and dinner at the Japanese restaurant, we enjoyed both very much",[roof terrace][+],[restaurant][+],,,,,,,,,,,
c50226,s2,The lobby is a zoo and there are almost always lineups if you need to speak to staff,[lobby][-],[staff][-],,,,,,,,,,,
c39,s1,"I have stayed in this hotel for several times It is good as always and they make it even better by providing a handy phone for local calls and wifi, which is good for tourists to walk around in Macau Will stay again",[phone][+],,,,,,,,,,,,
c1896,s3,The rooms are awesome and have the best quality  interiors,[rooms][+],[interiors][+],,,,,,,,,,,
c60098,s6,Well done to a great team,[great team][+],,,,,,,,,,,,
c60085,s3,"Having breakfast served in our room was a delight, the underwater music of the infinity pool was soothing and the large comfortable room with amazing views meant we were very to content to just laze around all day",[breakfast][0],[infinity pool][+],[room][+],,,,,,,,,,
c50185,s3,"They install a security system that requires the use of room card to get access to the floor we lived, but that system often malfunction",[security system][0],[room card][0],[system][-],,,,,,,,,,
c95,s5,"The massage was thorough and relaxing, and the facilities covered all the basics well (steam, sauna, jacuzzi, rain shower)",[massage][+],[facilities][0],[steam][0],[sauna][0],[jacuzzi][0],,,,,,,,
c50354,s1,The lobby was teeming with people wanting to check-in,[lobby][-],,,,,,,,,,,,
c17655,s4,Rooms were pefectly located and our room was upgraded from royal suite to bella suite,[Rooms][+],[room][+],[upgraded][+],[suite][+],,,,,,,,,
c50101,s5,"Carpets were dirty, no electric kettle or tea bags in the room and no mini bar to go back to in case you feel hungry in the night",[Carpets][-],[electric kettle][-],[tea bags][-],[mini bar][-],,,,,,,,,
c2462,s6,The breakfast and lunch buffet are very good,[breakfast][+],[lunch buffet][+],,,,,,,,,,,
c50001,s3,Security personnel are making fun of the guests,[Security personnel][-],,,,,,,,,,,,
c60147,s7,The bathroom is opulent and romantic,[bathroom][+],,,,,,,,,,,,
c80028,s6,I highly appreciate to the staff kindness,[staff][+],,,,,,,,,,,,
c5653,s7,I would like to commend Ms. Ivy Canoza and Ms. Genevie for the nice service they provided us during our dinner and breakfast at the Feast,[service][+],[dinner][0],[breakfast][0],,,,,,,,,,
c19407,s5,The room was big with luxury design,[room][+],,,,,,,,,,,,
c50340,s6,"When I took a shower, the water cannot maintain with the same temperature, like 1 sec hot, 1 sec cold",[shower][-],[water][-],,,,,,,,,,,
c2769,s2,"Moment into the hotel if they have entered another world, checkin, a lobby guidelines, the floor waiter amiable face so unforgettable",[check in][+],[lobby][+],[waiter][+],,,,,,,,,,
c50015,s9,We did get the free breakfast as the platinum benefit on the first floor restaurant,[breakfast][+],,,,,,,,,,,,
c19138,s2,"Ok, I understand it is a hotel with 3000 rooms, however the prices are not really ibis level",[rooms][0],[prices][0],,,,,,,,,,,
c60158,s15,the staff was always there for us,[staff][+],,,,,,,,,,,,
c12840,s4,The staff told us of local events and suggested things to do and see including the ruins,[staff][+],,,,,,,,,,,,
c2220,s2,At ferry terminal the staff geek us kindly and check the due in list quickly,[staff][+],,,,,,,,,,,,
c20366,s9,"Try the local food, like the portuguese baked chicken, it's really tasty",[local food][+],,,,,,,,,,,,
c80007,s5,Our baby also enjoyed the pool,[pool][+],,,,,,,,,,,,
c4425,s1,"I've been there beginning of April 2018, check in service is the worst",[check in][-],,,,,,,,,,,,
c90,s5,You would think for the amount of money you are paying they would have flat screen tvs,[tvs][0],,,,,,,,,,,,
c18604,s4,We had a very nice experience staying there for 2 nights,[experience][+],,,,,,,,,,,,
c20410,s10,"Be prepared to walk a bit  Food in the resort is quite pricy , advise to have meals in', '_'",,,,,,,,,,,,,
c7317,s7,"Customer service is first rate, and cannot be faulted",[customer service][+],,,,,,,,,,,,
c1295,s6,My boyfriend also received a hand written card and a small gift in the next morning,[card][0],[gift][+],,,,,,,,,,,
c8697,s4,"We stated before that we would like a late check out and connecting twin rooms, and both were provided by the staff at the Sheraton without hesitation",[check out][+],[rooms][0],[staff][+],,,,,,,,,,
c50145,s2,"The water in the pool was murky and uncomfortable, the walkway along the swimming pool was narrow to walk",[water in the pool][-],[walkway][-],[swimming pool][-],,,,,,,,,,
c30,s6,Truly impressive service and I will definitely stay here for my next visit,[service][+],[stay][+],,,,,,,,,,,
c3079,s5,I had visited the hotel for a conference and the hotel has sufficient infrastructure to cater to even large business meetings,[infrastructure][+],,,,,,,,,,,,
c80045,s2,"It's a plus for your company having a very hospitable, enthusiastic and informative staffs especiallyJerico Mangulabnan, who's in charge on our floor",[staffs][+],,,,,,,,,,,,
c80018,s2,Housekeeping who clean my room was superb,[Housekeeping][+],[room][0],,,,,,,,,,,
c6541,s8,"What I liked about The Sheraton is despite having 4000 rooms,being fully occupied and located on the center of the"", '_'",[rooms][0],,,,,,,,,,,,
c80041,s4,The staff treated us like own family without any unlike feeling even they very busy overcrowded,[staff][+],,,,,,,,,,,,
c60042,s2,"Each and every bit of Altira, even a tea pot and cups, are high end quality",[tea pot][+],[cups][+],,,,,,,,,,,
c18208,s4,Overall experience was that of a mass scale hotel with 0 five star services - except for an occasional smiling staff,[experience][-],,,,,,,,,,,,
c6,s5,The carpet was spotless and there were even two television sets in the room,[carpet][+],[television sets][0],,,,,,,,,,,
c886,s9,"But we found out it was still the same type of room but the only difference was ""1 King bed"" vs ""2 twin beds""",[room][0],,,,,,,,,,,,
c2051,s4,"Titantic was awesome , one of the best exhibitions I have seen",[exhibitions][+],,,,,,,,,,,,
c1438,s3,There were a few aspects that really made my stay which were the positive encounters with different staff members and they were truly genuine in helping me with my requests and assuring my stay was comfortable and enjoyable,[stay][+],[staff][+],,,,,,,,,,,
c14755,s2,Room is spacious with big comfortable king bed,[room][0],[bed][0],,,,,,,,,,,
c50121,s3,Room is spacious but neither well-maintained nor any special,[Room][-],,,,,,,,,,,,
c21014,s1,Lets start  with the free shuttle bus from the airport,[free shuttle][+],,,,,,,,,,,,
c15577,s4,"Also, the hotel service is excellent",[service][+],,,,,,,,,,,,
c3526,s10,"Pools were great although the sun is behind the building for much of the day, at this time of year anyway",[Pools][+],,,,,,,,,,,,
c60147,s3,The view is fantastic panorama of Macau harbor and night lights and the hotel is designed so that every room has the view,[view][+],[room][+],[view][+],,,,,,,,,,
c9867,s5,"From front office to urban kitchen, concierge, security, every person we met were so wonderful, we fell in love with the place and people",[front office][+],[concierge][+],[security][+],,,,,,,,,,
c50092,s4,"Elevators are not that fast, adding to the inconvenience of the check in/out lengthy process",[Elevators][-],[check in/out][-],,,,,,,,,,,
c2201,s2,Staff know all the foods that were serving.,[staff][0],[foods][0],,,,,,,,,,,
c5587,s7,"The SPG member benefit is also great here even though the lounge is under renovation, the hotel tried to make it up by letting you visit the buffet restaurants",[member][0],,,,,,,,,,,,
c50042,s5,"As Macau is pretty humid, the room does have a bit of a smell and a bit sticky when u first went in",[room][0],[smell][-],,,,,,,,,,,
c6810,s3,"However, my recent stay at Sheraton Macao was amazing",[stay][+],,,,,,,,,,,,
c8426,s2,"Located in the famous Cotai strip it is  most conveniently located within the cluster of all other hotels like Venetian, Hard Rock hotel etc",[located][+],,,,,,,,,,,,
c3526,s8,Only complaint was the loud noise when doors closed in the hallway outside,[noise][-],[hallway][0],,,,,,,,,,,
c60067,s3,"There's not much in the to do in the hotel, but we did hear the pool was good",[pool][+],,,,,,,,,,,,
c80046,s3,Thank you Paul and all the other staff for their kindness while using the pool sauna while staying at Banya Tree,[staff][+],[pool sauna][+],,,,,,,,,,,
c10916,s2,"This hotel has thousands of hotel rooms, hundreds of luxury shops and pool tables",[rooms][0],[shops][0],[pool tables][+],,,,,,,,,,
c60103,s2,"Special mention for the view from our room, one of the best I've seen in Macau",[view][+],[room][+],,,,,,,,,,,
c50364,s2,"when we passed by the lobby, the queue for checking in is unbelievably long",[lobby][-],[checking in][-],,,,,,,,,,,
c3515,s4,She was really nice and tell us all the information we need,,,,,,,,,,,,,
c3,s5,Thank you,[hotel][+],,,,,,,,,,,,
c50112,s3,"staff are not very helpful, they provide info but not helping",[staff][-],,,,,,,,,,,,
c14741,s6,Our room was good,[room][+],,,,,,,,,,,,
c29,s3,"Such a great experience, no complaint at all",[experience][+],,,,,,,,,,,,
c60025,s4,We were absolutely amazed by the luxuriousness  of the room as well as by the kindness of the personnel,[room][+],[personnel][+],,,,,,,,,,,
c50210,s2,"Personally if travelling to Macau again I would look for cheaper options because not sure it's value for the expense, the lobby was v crowded and the hotel lacked a personal touch",[lobby][-],,,,,,,,,,,,
c2,s9,It's really comfortable,[p][+],,,,,,,,,,,,
c35,s4,"At check-in we were warmly greeted by Joanna, who dealt with our numerous questions with ease",[check in][0],[staff][+][u],,,,,,,,,,,
c50033,s1,"No improvement since hotel opening, the check-in problem is extremely bad, people have to queue up for an hour waiting for check-in",[check-in][-],,,,,,,,,,,,
c50112,s2,they have large area and queue posts for checking-in but only several counters opened,[queue][-],[checking-in][-],,,,,,,,,,,
c5523,s3,Thanks to Kevin from the front desk for the upgrade,[front desk][0],,,,,,,,,,,,
c19273,s1,We come here for the wave pool,[pool][0],,,,,,,,,,,,
c7317,s1,"Hotel is also surrounded by 1st class shopping, restaurants, and a food court",[shopping][+],[restaurants][+],[food court][+],,,,,,,,,,
c5,s6,"For those who like to have a great buffet dinner, please visit ""spotlight""",[buffet dinner][+],,,,,,,,,,,,
c5136,s6,"Other services were incredibly helpful -esp housekeeper ""ting"", bellman and dining service",[services][0],[bellman][+],[dining service][0],,,,,,,,,,
c15,s3,It's a great place to spend a few days in Asia on your next business trip to Hong Kong (and just a jet ferry ride away from HK or the HK Int'l Airport),[place][+],,,,,,,,,,,,
c3515,s5,"Concierge too, very professional",[Concierge][+],,,,,,,,,,,,
c14684,s3,The breakfast is just amazing,[breakfast][+],,,,,,,,,,,,
c60051,s2,This small hotel really amazed me and surpassed my expectations I think one and only casino hotel that provides such tip top service,[service][+],,,,,,,,,,,,
c1710,s5,"We were lucky the afternoon tea was served in buffet style as a CNY special, instead of the rack",[afternoon tea][0],,,,,,,,,,,,
c15114,s2,Attractions and decor associated to futuristic scenes and superhero movie,[decor][+],,,,,,,,,,,,
c1691,s6,"At check-in, we were met by Kajana, another Guest Relations Manager who told us about all of the Diamond member benefits at the Conrad",[check-in][+],,,,,,,,,,,,
c50307,s4,It took us 45 minutes to check in which is pathetic,[check in][-],,,,,,,,,,,,
c60128,s7,"Upon arrival at the hotel, we go straight to 38 floor for check-in and once we reached there, we greeted by the staffs with a genuine smile",[staffs][+],,,,,,,,,,,,
c80059,s2,The lobby is very spacious with high ceiling and our check in was smooth though room wasn't ready when we arrived at noon time but they get alternatives by sending email Overall service was impeccable staff was very helpful and caring on anything you need,[lobby][+],[ceiling][+],[check in][+],[service][+],[staff][+],,,,,,,,
c3382,s3,"Receptionist Sharon was very friendly assisting us to do the check in, early check in and upgrade was arranged",[staff][p][+],[check in][+],[upgrade][+],,,,,,,,,,
c60098,s2,"The rooms are huge, with a comfortable lounge area, SATISFIED bathroom and wonderful views",[rooms][0],[lounge area][+],[bathroom][+],[views][+],,,,,,,,,
c50110,s4,This is despite prior confirmation via email and also again at check in,[check in][-],,,,,,,,,,,,
c60112,s1,I was very fortunate to book during the Easter break and receive a great deal on an excellent room with a fantastic view and and hour long Spa treatment,[room][+],[view][+],[Spa][+],,,,,,,,,,
c60006,s2,Room - size is really good,[Room - size][+],,,,,,,,,,,,
c50027,s2,Also it known as the largest Sheraton in the world,,,,,,,,,,,,,
c60149,s11,Check in was fast and done in an interesting manner,[Check in][+],,,,,,,,,,,,
c50224,s3,"The room was pleasant and spacious, but lacked even a kettle to make coffee",[room][+],[kettle][-],,,,,,,,,,,
c80028,s10,the staff was very helpful to clean and tidy up during the breakfast in the morning,[staff][+],[breakfast][0],,,,,,,,,,,
c50003,s1,"Upon booking, I ordered a non-smoking room, but I was welcomed by a strong smell of cigarette when entering the room",[cigarette][-],,,,,,,,,,,,
c60075,s3,Complementary breakfasts were offered to us even though my booking does not included breakfast (in fact I booked at a very very low price),[breakfasts][+],,,,,,,,,,,,
c50368,s1,I stayed during the 1 few days before New Year and the lobby and bell drop off for luggage were like a zoo with very long lines and people occupying every open space,[lobby][-],,,,,,,,,,,,
c2509,s3,We have a really good relaxing time and the hotel never forgot our wedding anniversary,[time][+],,,,,,,,,,,,
